,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
26236,Hepatic lipase gene variation is related to coronary reactivity in healthy young men,2001,YM Fan and Reijo Laaksonen and Tuula Janatuinen and Risto Vesalainen and Pirjo Nuutila and Timo Koivula and Juhani Knuuti and Terho Lehtimäki,31,European journal of clinical investigation,7,574-580,Blackwell Science Ltd,Background Impaired coronary flow reserve (CFR) can be used to indicate vascular dysfunction before the appearance of angiographic lesions. The hepatic lipase (HL) gene has a functional promoter polymorphism at position C‐480T. which affects transcription and leads to high activity (C/C) and low activity (C/T. T/T) genotypes. These genotypes modulate HL activity. but their role in coronary artery disease is controversial and the effect on coronary function has not been studied. We investigated whether HL genotypes are associated with coronary artery function in healthy young men.Materials and methods We studied 49 healthy. mildly hypercholesterolemic men (aged 35 ± 4 years). Myocardial blood flow was measured at rest and during adenosine induced hyperaemia with positron emission tomography using [15O] H2O. HL genotype was determined by PCR and Nla III enzyme digestion.Results Resting …,True,P663nvwAAAAJ:Cvh0bltMcLgC,35,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2362.2001.00858.x,9881904643544403817,/scholar?cites=9881904643544403817,,http://www.academia.edu/download/43230679/FanYM_EuropeanJournalofClinicalInvestigation_2001_31_574-580.pdf,0
26237,Comparison of somatostatin receptor 2-targeting PET tracers in the detection of mouse atherosclerotic plaques,2016,Petteri Rinne and Sanna Hellberg and Max Kiugel and Jenni Virta and Xiang-Guo Li and Meeri Käkelä and Kerttuli Helariutta and Pauliina Luoto and Heidi Liljenbäck and Harri Hakovirta and Maria Gardberg and Anu J Airaksinen and Juhani Knuuti and Antti Saraste and Anne Roivainen,18,Molecular imaging and biology,1,99-108,Springer US,Rupture-prone atherosclerotic plaques are characterized by accumulation of macrophages. which have shown to express somatostatin type 2 receptors. We aimed to investigate whether somatostatin receptor-targeting positron emission tomography (PET) tracers. [68Ga]DOTANOC. [18F]FDR-NOC. and [68Ga]DOTATATE. can detect inflamed atherosclerotic plaques.Atherosclerotic IGF-II/LDLR−/−ApoB100/100 mice were studied in vivo and ex vivo for tracer uptake into atherosclerotic plaques. Furthermore. [68Ga]DOTANOC and [68Ga]DOTATATE were compared in a head-to-head setting for in vivo PET/X-ray computed tomography (CT) imaging characteristics. Ex vivo uptake of [68Ga]DOTANOC and [68Ga]DOTATATE in the aorta was higher in atherosclerotic mice compared …,True,P663nvwAAAAJ:ZM__uENUXnMC,34,https://link.springer.com/content/pdf/10.1007/s11307-015-0873-1.pdf,2093101705746217699,/scholar?cites=2093101705746217699,,https://www.researchgate.net/profile/Anne_Roivainen/publication/279473922_Comparison_of_Somatostatin_Receptor_2-Targeting_PET_Tracers_in_the_Detection_of_Mouse_Atherosclerotic_Plaques/links/56a4eb1108ae232fb207859d/Comparison-of-Somatostatin-Receptor-2-Targeting-PET-Tracers-in-the-Detection-of-Mouse-Atherosclerotic-Plaques.pdf,0
26238,Diet intervention reduces uptake of αvβ3 integrin-targeted PET tracer 18F-galacto-RGD in mouse atherosclerotic plaques,2012,Antti Saraste and Iina Laitinen and Eliane Weidl and Moritz Wildgruber and Axel W Weber and Stephan G Nekolla and Gabriele Hölzlwimmer and Irene Esposito and Axel Walch and Pia Leppänen and Irina Lisinen and Peter B Luppa and Seppo Ylä-Herttuala and Hans-Jürgen Wester and Juhani Knuuti and Markus Schwaiger,19,Journal of nuclear cardiology,4,775-784,Springer-Verlag,Expression of αvβ3 integrin has been proposed as a marker for atherosclerotic lesion inflammation. We studied whether diet intervention reduces uptake of αvβ3 integrin-targeted positron emission tomography tracer 18F-galacto-RGD in mouse atherosclerotic plaques.Hypercholesterolemic LDLR−/− ApoB100/100 mice on high-fat diet for 4 months were randomized to further 3 months on high-fat diet (high-fat group. n = 8) or regular mouse chow (intervention group. n = 7). Intima-media ratio describing plaque burden was comparable between intervention and high-fat groups (2.0 ± 0.5 vs 2.3 ± 0.8. P = .5). Uptake of 18F-galacto-RGD in the aorta was lower in the intervention than high-fat group (%ID/g 0.16 vs 0.23. P < .01). Autoradiography showed 35% lower uptake of 18F-galacto-RGD in the atherosclerotic plaques in …,True,P663nvwAAAAJ:YGhAHpnIhDoC,34,https://link.springer.com/article/10.1007/s12350-012-9554-5,4343176015707958817,/scholar?cites=4343176015707958817,,,0
26239,Experimental pig model of old myocardial infarction with long survival leading to chronic left ventricular dysfunction and remodeling as evaluated by PET,2011,Noboru Teramoto and Kazuhiro Koshino and Ikuo Yokoyama and Shigeru Miyagawa and Tsutomu Zeniya and Yoshiyuki Hirano and Hajime Fukuda and Junichiro Enmi and Yoshiki Sawa and Juhani Knuuti and Hidehiro Iida,52,Journal of Nuclear Medicine,5,761-768,Society of Nuclear Medicine,,True,P663nvwAAAAJ:1_W9tMSvGuwC,34,http://jnm.snmjournals.org/content/52/5/761.short,17893227976849146800,/scholar?cites=17893227976849146800,,http://jnm.snmjournals.org/content/52/5/761.full.pdf,0
26240,Genetic variant of the SREBF-1 gene is significantly related to cholesterol synthesis in man,2006,Reijo Laaksonen and Karin M Thelen and Hannu Päivä and Jussi Matinheikki and Risto Vesalainen and Tuula Janatuinen and Juhani Knuuti and Riikka Rontu and Klaus Von Bergmann and Dieter Lütjohann and Terho Lehtimäki,185,Atherosclerosis,1,206-209,Elsevier,Sterol regulatory element binding proteins-1 and -2 (SREBPs) are transcription factors controlling lipid homeostasis in human cells. The G-allele carriers of the SREBF-1 gene C–G polymorphism in exon 18c and coding for glycine at the protein level (G952G) have shown to associate more frequently with obesity and type 2 diabetes than the C-allele carriers. However. the C-allele has suggested to be linked to dyslipidemia. Thus. our aim was to study effect of the SREBF-1 gene polymorphism (G952G) on sterol metabolism in man.Ninety-five subjects with moderate hypercholesterolemia participated in this study and 14 homozygous CC carriers of the SREBF-1 (G952G) gene were found. Plasma lathosterol concentration and lathosterol-to-cholesterol ratio. markers of endogenous cholesterol synthesis. were significantly higher in CC homozygous subject compared to others. Similarly muscle cholesterol (p = 0.045 …,True,P663nvwAAAAJ:MNNNGtAgD4EC,34,https://www.sciencedirect.com/science/article/pii/S0021915005003758,7437321798140332084,/scholar?cites=7437321798140332084,,http://www.academia.edu/download/44504682/LaaksonenR_Atherosclerosis_2006_185_206-209.pdf,0
26241,Oestrogen receptor gene variation is a determinant of coronary reactivity in healthy young men,2002,T Lehtimäki and R Laaksonen and KM Mattila and T Janatuinen and R Vesalainen and P Nuutila and J Laakso and O Jaakkola and T Koivula and J Knuuti,32,European journal of clinical investigation,6,400-404,Blackwell Science Ltd,Background Oxidised low‐density lipoprotein (ox‐LDL) is a determinant of impaired coronary function and oestrogens inhibit its formation probably throughout genetically‐variable oestrogen receptor 1 (ESR1) in artery wall. We hypothesized that the ESR1 polymorphism might influence coronary function and reactivity as measured by positron emission tomography (PET). which allows the detection of coronary dysfunction before appearance of angiographic lesions.Materials and methods Fifty‐one healthy young men (aged 35 ± 4 years). with normal or slightly‐elevated serum cholesterol. underwent PET with intravenous adenosine. ESR1 PvuII genotypes P/P. P/p. and p/p in addition to the plasma autoantibody titre against ox‐LDL. a marker of in vivo oxidation. were determined.Results  The ESR1 genotype persisted as the only significant predictor of adenosine stimulated coronary flow (P = 0·035) after …,True,P663nvwAAAAJ:oynPyU19kbsC,34,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2362.2002.01010.x,13799883978321152782,/scholar?cites=13799883978321152782,,https://www.academia.edu/download/43348076/LehtimakiT_EuropeanJournalofClinicalInvestigation_2002_32_400-404.pdf,0
26242,Assessing coronary sinus blood flow in patients with coronary artery disease: a comparison of phase-contrast MR imaging with positron emission tomography,2001,Juha W Koskenvuo and Jaakko J Hartiala and Juhani Knuuti and Hajime Sakuma and Jyri O Toikka and Markku Komu and Markku Saraste and Pekka Niemi,177,American Journal of Roentgenology,5,1161-1166,American Roentgen Ray Society,OBJECTIVE. This study was performed to determine whether MR imaging  can be used to reliably measure global myocardial blood flow and coronary flow  reserve in patients with coronary artery disease as compared with such  measurements obtained by positron emission tomography (PET).SUBJECTS AND METHODS. We measured myocardial blood flow first at  baseline and then after dipyridamole-induced hyperemia in 20 patients with  coronary artery disease. Myocardial blood flow as revealed by MR imaging was  calculated by dividing coronary sinus flow by the left ventricular mass.  Coronary flow reserve was calculated by dividing the rate of hyperemic flow by  the rate of baseline flow.RESULTS. Using MR imaging. myocardial blood flow at baseline was  0.73 ± 0.23 mL·min-1·g-1. and at  hyperemia the blood flow was 1.43 ± 0.37  mL·min-1·g-1. yielding an average coronary  flow reserve of 1.99 ± 0.47 …,True,P663nvwAAAAJ:XtJa11BXPS4C,34,https://www.ajronline.org/doi/abs/10.2214/ajr.177.5.1771161,13285262112393629436,/scholar?cites=13285262112393629436,,https://www.ajronline.org/doi/pdfplus/10.2214/ajr.177.5.1771161,0
26243,Assessment of coronary flow reserve using fast velocity-encoded cine MR imaging: validation study using positron emission tomography,2000,Hajime Sakuma and Juha W Koskenvuo and Pekka Niemi and Nanaka Kawada and Jyri O Toikka and Juhani Knuuti and Hanna Laine and Markku Saraste and Martti Kormano and Jaakko J Hartiala,175,American Journal of Roentgenology,4,1029-1033,American Roentgen Ray Society,OBJECTIVE. Previous studies using intravascular Doppler sonography  and positron emission tomography (PET) have shown that the hemodynamic  significance of coronary artery stenosis can be evaluated by measuring  coronary flow reserve. The purpose of this study was to assess whether MR  imaging measurements of coronary flow reserve in the left anterior descending  artery are comparable with those obtained with PET in the corresponding  territory.SUBJECTS AND METHODS. MR imaging and PET flow measurements were  obtained in 10 healthy volunteers. Blood flow velocity in the left anterior  descending artery was measured with breath-hold velocity-encoded cine MR  imaging before and after IV administration of dipyridamole. The coronary flow  velocity reserve measured by MR imaging was compared with the myocardial  perfusion reserve in the anterior myocardium quantified on using PET and …,True,P663nvwAAAAJ:ufKn5pxu7C0C,34,https://www.ajronline.org/doi/abs/10.2214/ajr.175.4.1751029,9152646490454935529,/scholar?cites=9152646490454935529,,https://www.ajronline.org/doi/pdfplus/10.2214/ajr.175.4.1751029,0
26244,Sodium nitroprusside increases human skeletal muscle blood flow. but does not change flow distribution or glucose uptake,1999,Olli‐Pekka Pitkänen and Hanna Laine and Jukka Kemppainen and Esa Eronen and Anu Alanen and Maria Raitakari and Olli Kirvel and Ulla Ruotsalainen and Juhani Knuuti and Veikko A Koivisto and Pirjo Nuutila,521,The Journal of Physiology,3,729-737,Blackwell Science Ltd,  1 The role of blood flow as a determinant of skeletal muscle glucose uptake is at present controversial and results of previous studies are confounded by possible direct effects of vasoactive agents on glucose uptake. Since increase in muscle blood flow can be due to increased flow velocity or recruitment of new capillaries. or both. it would be ideal to determine whether the vasoactive agent affects flow distribution or only increases the mean flow.  2 In the present study blood flow. flow distribution and glucose uptake were measured simultaneously in both legs of 10 healthy men (aged 29 ± 1 years. body mass index 24 ± 1 kg m−2) using positron emission tomography (PET) combined with [15O]H2O and [18F]fluoro‐2‐deoxy‐D‐glucose (FDG). The role of blood flow in muscle glucose uptake was studied by increasing blood flow in one leg with sodium nitroprusside (SNP) and measuring glucose uptake …,True,P663nvwAAAAJ:ybfzIt2tCtgC,34,https://physoc.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-7793.1999.00729.x,3708081755105999897,/scholar?cites=3708081755105999897,,https://physoc.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1469-7793.1999.00729.x,0
26245,Fatty acid uptake is preserved in chronically dysfunctional but viable myocardium,1997,Maija T Mäki and Merja T Haaparanta and Matti S Luotolahti and Pirjo Nuutila and Liisa-Maria Voipio-Pulkki and Jörgen R Bergman and Olof H Solin and Juhani M Knuuti,273,American Journal of Physiology-Heart and Circulatory Physiology,5,H2473-H2480,American Physiological Society,Glucose uptake appears preserved or even enhanced in the chronically dysfunctional but viable myocardium. However. the use of other fuels such as free fatty acids (FFA) remains unknown. We studied FFA uptake in the chronically dysfunctional but viable myocardium in seven patients with an occluded major coronary artery and a corresponding chronic wall motion abnormality but no previous infarction. Myocardial FFA uptake kinetics in the fasting state were measured with positron emission tomography (PET) and 14(R.S)-[18F]fluoro-6-thia-heptadecanoic acid ([18F]FTHA). The FFA uptake index was calculated by multiplying the fractional [18F]FTHA uptake with serum FFA concentration. Myocardial blood flow (MBF) was measured with [15O]H2O and PET. Myocardial viability was confirmed with a static18F-labeled 2-fluoro-2-deoxy-d-glucose PET imaging and a follow-up echocardiography in the revascularized …,True,P663nvwAAAAJ:oAywNP-vUhwC,34,https://journals.physiology.org/doi/abs/10.1152/ajpheart.1997.273.5.h2473,7371519564326425999,/scholar?cites=7371519564326425999,,https://journals.physiology.org/doi/pdf/10.1152/ajpheart.1997.273.5.H2473,0
26246,Compression of the fetal brain,1963,John V Kelly,85,American Journal of Obstetrics & Gynecology,5,687-694,Elsevier,1. The causes. mechanisms. and dangers of cerebral compression have been reviewed.2. The association of pressure on the fetal head and the reflex bradycardia it induces at a threshold of 11 pounds have been discussed.3. Measures to regulate the amount of cerebral compression exerted by forceps have been suggested.,True,P663nvwAAAAJ:YiZc1oW-E3oC,34,https://www.ajog.org/article/0002-9378(63)90317-X/pdf,18409988159820903174,/scholar?cites=18409988159820903174,,https://atide-asso.fr/wp-content/uploads/2020/12/1963-Dr-KELLY-Compression-of-the-fetal-brain..pdf,0
26247,Uptake of 68 gallium in atherosclerotic plaques in LDLR-/-ApoB 100/100 mice,2011,Johanna MU Silvola and Iina Laitinen and Henri J Sipilä and V Jukka O Laine and Pia Leppänen and Seppo Ylä-Herttuala and Juhani Knuuti and Anne Roivainen,1,EJNMMI research,1,14,SpringerOpen,Atherosclerosis is a chronic inflammatory disease of artery wall characterized by infiltration of monocytes into subendothelial space and their differentiation into macrophages. Since rupture-prone plaques commonly contain high amounts of activated macrophages. imaging of the macrophage content may provide a useful tool for the evaluation of plaque vulnerability. The purpose of this study was to explore the uptake of 68gallium (68Ga) in atherosclerotic plaques in mice. Uptake of ionic 68Ga was investigated in atherosclerotic LDLR-/-ApoB100/100 and C57BL/6N control mice at 3 h after injection. The ex vivo biodistribution of the 68Ga was assessed and autoradiography of aortic cryosections was defined. In vivo imaging of 68Ga was performed using a small animal positron emission tomography PET/CT scanner. Our results revealed that the uptake of 68Ga-radioactivity was higher in atherosclerotic plaques than in healthy vessel wall (ratio 1.8 ± 0.2. p = 0.0002) and adventitia (ratio 1.3 ± 0.2. p = 0.0011). The autoradiography signal co-localized with macrophages prominently as demonstrated by Mac-3 staining. In both mice strains. the highest level of radioactivity was found in the blood. We observed a moderate but significantly elevated 68Ga-radioactivity uptake in the aortic plaques of atherosclerotic mice. especially at the sites rich in macrophages. While the uptake of 68Ga was promising in this animal model. the slow blood clearance may limit the usability of 68Ga as a PET tracer for clinical imaging of atherosclerotic plaques.,True,P663nvwAAAAJ:IExZWSxeYXUC,33,https://ejnmmires.springeropen.com/articles/10.1186/2191-219X-1-14,3495647573153431759,/scholar?cites=3495647573153431759,,https://ejnmmires.springeropen.com/articles/10.1186/2191-219X-1-14,0
26248,Endothelial nitric oxide synthase genotype modulates the improvement of coronary blood flow by pravastatin: a placebo-controlled PET study,2002,Tarja A Kunnas and Terho Lehtimäki and Reijo Laaksonen and Erkki Ilveskoski and Tuula Janatuinen and Risto Vesalainen and Pirjo Nuutila and Pekka J Karhunen and Juhani Knuuti and Seppo T Nikkari,80,Journal of molecular medicine,12,802-807,Springer-Verlag,The objective was to study whether coronary blood flow or its response to pravastatin are affected by genetic variation in the endothelial nitric oxide synthase (eNOS) gene. Vascular endothelial nitric oxide maintains endothelium-dependent vasodilatation and also mediates antithrombotic actions. Its formation is catalyzed by eNOS. a constitutive enzyme. which has a polymorphic site in intron 4 (4a/b). Some clinical studies have suggested an association of the rare a-allele of eNOS with coronary artery disease and myocardial infarction. We carried out a double-blind placebo-controlled study involving 43 men (aged 35±4 years). who were randomized to receive either 40 mg/day pravastatin (n=21) or placebo (n=22) for 6 months. Myocardial blood flow was measured by positron emission tomography (PET) using 15O-labeled water. PET was performed at rest and after stimulation by adenosine infusion. PET …,True,P663nvwAAAAJ:4oJvMfeQlr8C,33,https://link.springer.com/content/pdf/10.1007/s00109-002-0398-3.pdf,8958383244805414999,/scholar?cites=8958383244805414999,,http://www.academia.edu/download/43347681/KunnasTA_JournalofMolecularMedicine_2002_80_802-807.pdf,0
26249,High oxidized LDL and elevated plasma homocysteine contribute to the early reduction of myocardial flow reserve in healthy adults,2002,Reijo Laaksonen and Tuula Janatuinen and Risto Vesalainen and Terho Lehtimäki and Irina Elovaara and O Jaakkola and Hannu Jokela and Juha Laakso and Pirjo Nuutila and Kari Punnonen and Olli Raitakari and Pekka Saikku and K Salminen and Juhani Knuuti,32,European journal of clinical investigation,11,795-802,Blackwell Science Ltd,Background Impairment of coronary blood flow reserve has been shown to be an early manifestation of atherosclerosis and coronary artery disease (CAD). We studied more closely the contribution of various risk factors on early deterioration of coronary function.Materials and methods Fifty‐one young. apparently healthy adults. with normal or mildly elevated serum cholesterol levels but without other major risk factors for CAD. such as diabetes or hypertension. underwent positron emission tomography (PET) studies. Coronary flow reserve (CFR) was measured using O15‐water. In addition to the classical risk factors. the role of several new risk indicators. such as low‐density lipoprotein (LDL) oxidation. infection (Chlamydia pneumoniae antibodies). and inflammation parameters (adhesion molecules. ICAM. VCAM. selectin. and C‐reactive protein). homocysteine and body iron stores were investigated.Results …,True,P663nvwAAAAJ:IT1MJ6E3JesC,33,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2362.2002.01051.x,13694033174467219708,/scholar?cites=13694033174467219708,,https://www.academia.edu/download/43347979/LaaksonenR_EuropeanJournalofClinicalInvestigation_2002_32_795-802.pdf,0
26250,Relationship between obstructive coronary artery disease and abnormal stress testing in patients with paroxysmal or persistent atrial fibrillation,2011,Gaetano Nucifora and Joanne D Schuijf and Jacob M Van Werkhoven and Serge A Trines and Sami Kajander and Laurens F Tops and Olli Turta and J Wouter Jukema and Joop HM Schreur and Mark W Heijenbrok and Oliver Gaemperli and Philipp A Kaufmann and Juhani Knuuti and Ernst E Van Der Wall and Martin J Schalij and Jeroen J Bax,27,The international journal of cardiovascular imaging,6,777-785,Springer Netherlands,Atrial fibrillation (AF) has been linked to the presence of underlying coronary artery disease (CAD). However. whether the higher burden of CAD observed in AF patients translates into higher burden of myocardial ischemia is unknown. In 87 patients (71% male. mean age 61 ± 10 years) with paroxysmal or persistent AF and without history of CAD. MSCT coronary angiography and stress testing (exercise ECG test or myocardial perfusion imaging) were performed. CAD was classified as obstructive (≥50% luminal narrowing) or not. Stress tests were classified as normal or abnormal. A population of 122 patients without history of AF. similar to the AF group as to age. gender. symptomatic status and pre-test likelihood. served as a control group. Based on MSCT. 17% of AF patients were classified as having no CAD. whereas 43% showed non-obstructive CAD and the remaining 40% had obstructive CAD. A …,True,P663nvwAAAAJ:SPgmg5JLkoEC,32,https://link.springer.com/article/10.1007/s10554-010-9725-x,8535098920712179323,/scholar?cites=8535098920712179323,,https://link.springer.com/article/10.1007/s10554-010-9725-x,0
26251,Human obesity is characterized by defective fat storage and enhanced muscle fatty acid oxidation. and trimetazidine gradually counteracts these abnormalities,2011,Marco Bucci and Ronald Borra and Kjell Någren and Romina Maggio and Helena Tuunanen and Vesa Oikonen and Silvia Del Ry and Tapio Viljanen and Markku Taittonen and Sara Rigazio and Daniela Giannessi and Riitta Parkkola and Juhani Knuuti and Pirjo Nuutila and Patricia Iozzo,301,American Journal of Physiology-Endocrinology and Metabolism,1,E105-E112,American Physiological Society,An impaired ability to store fatty acids (FA) in subcutaneous adipose tissue (SAT) may be implicated in the pathogenesis of obesity-related diseases via overexposure of lean tissues and production of free radicals from FA oxidation (FAO). We studied regional FA metabolism in skeletal muscle and adipose tissue in humans and investigated the long-term effects of the FAO inhibitor trimetazidine on glucose and FA metabolism. Positron emission tomography (PET) and [11C]palmitate were used to compare FA metabolism in SAT and skeletal muscle between eight obese and eight nonobese subjects (BMI ≥/< 30 kg/m2). A subgroup of nine subjects underwent a 1-mo trimetazidine administration. PET with [11C]palmitate and [18F]fluorodeoxyglucose. indirect calorimetry. and MRI before and after this period were performed to characterize glucose and FA metabolism. fat masses. skeletal muscle triglyceride. and …,True,P663nvwAAAAJ:jKT558fuBk8C,32,https://journals.physiology.org/doi/abs/10.1152/ajpendo.00680.2010,16886642310621748989,/scholar?cites=16886642310621748989,,https://journals.physiology.org/doi/full/10.1152/ajpendo.00680.2010,0
26252,The Effect of the Ala12 Allele of the Peroxisome Proliferator-Activated Receptor-γ2 Gene on Skeletal Muscle Glucose Uptake Depends on Obesity: A Positron …,2005,Markku Vänttinen and Pirjo Nuutila and Jussi Pihlajamäki and Kirsti Hällsten and Kirsi A Virtanen and Riikka Lautamäki and Pauliina Peltoniemi and Jukka Kemppainen and Teemu Takala and Antti PM Viljanen and Juhani Knuuti and Markku Laakso,90,The Journal of Clinical Endocrinology & Metabolism,7,4249-4254,Oxford University Press, Context: The Pro12Ala polymorphism of the peroxisome proliferator-activated receptor-γ2 gene is associated with insulin sensitivity. Obesity is a major risk factor for insulin resistance. but the association of the Pro12Ala polymorphism with body weight has been controversial. Furthermore. obesity may modulate the effect of this polymorphism on insulin sensitivity. Objective: The aim of our study was to investigate the effects of the Pro12Ala polymorphism on skeletal muscle and adipose tissue glucose uptake (GU) in nonobese and obese subjects. Design: The design was a cross-sectional study. Study Subjects: The rates of GU were investigated in 124 (72 nonobese and 52 obese; body mass index cutoff point. 27 kg/m2) healthy subjects with the euglycemic hyperinsulinemic clamp. Skeletal muscle and adipose tissue GU and skeletal muscle perfusion were measured using …,True,P663nvwAAAAJ:2Q0AJrNhS-QC,32,https://academic.oup.com/jcem/article-abstract/90/7/4249/2837431,2473984920563400313,/scholar?cites=2473984920563400313,,https://academic.oup.com/jcem/article/90/7/4249/2837431,0
26253,Assessment of right ventricular oxidative metabolism by PET in patients with idiopathic dilated cardiomyopathy undergoing cardiac resynchronisation therapy,2004,Juhani Knuuti and Jan Sundell and Alexandru Naum and Erik Engblom and Juhani Koistinen and Antti Ylitalo and Kira Q Stolen and Riikka Kalliokoski and Stephan G Nekolla and KE Jeroen J Bax and KE Juhani Airaksinen,31,European journal of nuclear medicine and molecular imaging,12,1592-1598,Springer-Verlag,Right ventricular (RV) performance is known to have prognostic value in patients with congestive heart failure (CHF). Cardiac resynchronisation therapy (CRT) has been found to enhance left ventricular (LV) energetics and metabolic reserve in patients with heart failure. The interplay between the LV and RV may play an important role in CRT response. The purpose of the study was to investigate RV oxidative metabolism. metabolic reserve and the effects of CRT in patients with CHF and left bundle brach block. In addition. the role of the RV in the response to CRT was evaluated.Ten patients with idiopathic dilated cardiomyopathy who had undergone implantation of a biventricular pacemaker 8±5 months earlier were studied under two conditions: CRT ON and after CRT had been switched OFF for 24 h. Oxidative metabolism was …,True,P663nvwAAAAJ:nU66GSXDKhoC,32,https://link.springer.com/article/10.1007/s00259-004-1631-9,4237323339119529449,/scholar?cites=4237323339119529449,,,0
26254,Imaging of the heart by MRI and PET,1995,Jaakko Hartiala and Juhani Knuuti,27,Annals of medicine,1,35-45,Taylor & Francis,This review article describes the clinical usefulness and future potential of two new methods for the imaging of the heart. which have recently also become available outside research laboratories. These methods are magnetic resonance imaging (MRI) and positron emission tomography (PET). MRI is the most rapidly increasing imaging modality in medicine today. The moving heart forms a challenge to conventionally rather slow MRI-techniques. Techniques based on ECG-gating have been mandatory in making cardiac cine-MRI possible. Even though MRI provides accurate and quantitative information of the heart. conventional methods are time-consuming. confined to special laboratories. and rather expensive. Therefore. the clinical use of cardiac MRI is. in many laboratories. limited to cases in which echocardiography does not provide adequate information (e.g. pulmonary circulation) or when the patient is not …,True,P663nvwAAAAJ:vD2iS2Kej30C,32,https://www.tandfonline.com/doi/abs/10.3109/07853899509031934,7899183312121319958,/scholar?cites=7899183312121319958,,,0
26255,Validation of [18F]fluorodeoxyglucose and positron emission tomography (PET) for the measurement of intestinal metabolism in pigs. and evidence of intestinal …,2013,H Honka and J Mäkinen and JC Hannukainen and M Tarkia and V Oikonen and M Teräs and V Fagerholm and T Ishizu and A Saraste and C Stark and T Vähäsilta and P Salminen and A Kirjavainen and M Soinio and A Gastaldelli and J Knuuti and P Iozzo and P Nuutila,56,Diabetologia,4,893-900,Springer-Verlag,The role of the intestine in the pathogenesis of metabolic diseases is gaining much attention. We therefore sought to validate. using an animal model. the use of positron emission tomography (PET) in the estimation of intestinal glucose uptake (GU). and thereafter to test whether intestinal insulin-stimulated GU is altered in morbidly obese compared with healthy human participants.In the validation study. pigs were imaged using [18F]fluorodeoxyglucose ([18F]FDG) and the image-derived data were compared with corresponding ex vivo measurements in tissue samples and with arterial–venous differences in glucose and [18F]FDG levels. In the clinical study. GU was measured in different regions of the intestine in lean (n = 8) and morbidly obese (n = 8) humans at baseline and during euglycaemic hyperinsulinaemia …,True,P663nvwAAAAJ:10A3hb2jUxYC,31,https://link.springer.com/article/10.1007/s00125-012-2825-5,5599982170093939726,/scholar?cites=5599982170093939726,,https://link.springer.com/article/10.1007/s00125-012-2825-5,0
26256,Iterative reconstruction based on median root prior in quantification of myocardial blood flow and oxygen metabolism,1999,Chietsugo Katoh and Ulla Ruotsalainen and Hanna Laine and Sakari Alenius,40,The Journal of Nuclear Medicine,5,862,Society of Nuclear Medicine,The aim of this study was to compare reproducibility and accuracy of two reconstruction methods in quantification of myocardial blood flow and oxygen metabolism with 15O-labeled tracers and PET. A new iterative Bayesian reconstruction method based on median root prior (MRP) was compared with filtered backprojection (FBP) reconstruction method. which is traditionally used for image reconstruction in PET studies.,True,P663nvwAAAAJ:_9Xh93LWpsYC,31,http://search.proquest.com/openview/8f8d570d0dc770763404e252f9b84e34/1?pq-origsite=gscholar&cbl=40808,6600663589303530283,/scholar?cites=6600663589303530283,,http://jnm.snmjournals.org/content/40/5/862.full.pdf,0
26257,Intrapericardial. but not extrapericardial. fat is an independent predictor of impaired hyperemic coronary perfusion in coronary artery disease,2011,Marco Bucci and Esa Joutsiniemi and Antti Saraste and Sami Kajander and Heikki Ukkonen and Markku Saraste and Mikko Pietilä and Hannu T Sipilä and Mika Teräs and Maija Mäki and KE Juhani Airaksinen and Jaakko Hartiala and Juhani Knuuti and Patricia Iozzo,31,"Arteriosclerosis, thrombosis, and vascular biology",1,211-218,Lippincott Williams & Wilkins,To measure intrapericardial fat (IPF). extrapericardial fat (EPF). and myocardial perfusion (MBF) in patients with and without coronary artery disease (CAD). hypothesizing that perfusion is more strongly associated with IPF because it is in direct anatomic contiguity with the myocardium or coronary arteries.Fat surrounding the heart may increase the risk of CAD and calcification. but little is known about the role of MBF in this relationship. The study included 107 patients with an intermediate likelihood of CAD. Positron emission tomography/computed tomography was used to measure IPF and EPF volumes and coronary artery calcium level. together with MBF at rest and during adenosine-induced hyperemia. Subsequently. all subjects underwent coronary angiography and were grouped for presence/absence of CAD and severity of myocardial hypoperfusion. IPF and EPF levels …,True,P663nvwAAAAJ:OC7j4ufeY2cC,30,https://www.ahajournals.org/doi/abs/10.1161/ATVBAHA.110.213827,6746917140410870053,/scholar?cites=6746917140410870053,,https://www.ahajournals.org/doi/full/10.1161/atvbaha.110.213827,0
