,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
9453,Application of SSSC FACTS Device in Reactive power flow Solution using Biogeography-based optimization,2015,Kirti Joshi and Vipul Kumar and Divya Mathur,3,algorithms,4,,,This paper describe the reactive power flow solution based BBO to amend the performance of the power system. Biogeography-based optimization is incorporating flexible AC transmission systems (FACTS). Static Synchronous Series Compensator (SSSC) is type of FACTS device used in this paper. In this BBO Store best parent solution and apply mutation and migration process on remaining parents to produce best fitted child sets. This paper define the problem of optimal power flow solution is very severe in modern interconnected transmission system the control of reactive and real power has to be fast to insure that the system remains stable under all condition of operation. The use of thyristor based controllers enable a transmission system to be flexible using SSSC FACTS is a series connected FACTS controller. The proposed BBO method gives better solution quality compared to particle swarm optimization with static synchronous series compensator facts device. The simulation results show that the proposed BBO algorithm is effective. fast and accurate in finding the optimal parameter settings for FACTS devices to solve OPF problems. BBO algorithm is tested on IEEE 14-bus with SSSC FACTS device gives better solution to enhance the system performance.,True,-AOlxRAAAAAJ:eOtEkkrHjOQC,0,http://scholar.google.com/scholar?cluster=9903905827934008902&hl=en&oi=scholarr,,,,,0
9454,Relevance of Workplace Spirituality in the Indian Insurance Sector,2015,Manu Gupta and Mandeep Singh and Vinod Kumar,76,Social Sciences,2,,,The work demands in today’s competitive workplace cause stress. anxiety. fear. and depression among employees. Workplace spirituality enables individuals to overcome the major psycho-social issues arising from this situation. Awareness of workplace spirituality has increased gradually in the last decade of the twentieth century (Jurkiewicz and Giacalone. 2004). and today. employees desire to live by their faith and spiritual values in the workplace. Spirituality imparts a sense of purpose in life. for example. a doctor’s sense of purpose might come from his or her having the ability to save lives. Bregman and Thierman (1995) defined spirituality as “how the individual lives meaningfully with ultimacy in his or her response to the deepest truths of the universe”(p. 149). Mitroff and Denton (1999) define spirituality as “the basic feeling of being connected with one’s complete self. others. and the entire universe”(p. 83).,True,-AOlxRAAAAAJ:-aZU7N-im6MC,0,http://ijsw.tiss.edu/greenstone/collect/ijsw/archives/HASHae26/f93a04d8.dir/doc.pdf,,,,http://ijsw.tiss.edu/greenstone/collect/ijsw/archives/HASHae26/f93a04d8.dir/doc.pdf,0
9455,Molecular Modeling Studied for Inhibition of Calcium Channel Receptor: A Strategy for the development of new Antiepileptic Drug,2015,Vinit Raj and Amit Rai and Deepak Kumar and Vinod Kumar,3,PharmaTutor,4,33-39,PharmaTutor Edu Labs,CONCLUSIONFrom the above observation of result as compared with standard epileptic drug shown significant affinity with calcium channel receptor which indicated that both designed compounds of a series of novel 1. 3. 4-thiadiazole derivatives would be lead to the treatment of epilepsy. However. other computational parameters were also carried out including docking studies. ADME. bioactivity and toxicity prediction which also supported our hypothesis. The docking study data strongly supported the assumption that 1. 3. 4-thiadiazole derivatives may be involved as prolong deactivation of calcium channel to prevent the neuron activation in epilepsy. However. further studies need to be carried out to synthesis. in-vivo evaluation of pharmacological activity and ascertain the precise mechanism of action of anticonvulsant activity of these compounds. These titled compounds emerged as a lead in this series and making them potentially promising agents for epilepsy therapy.,True,-AOlxRAAAAAJ:A8lSB9l1Dn4C,0,https://www.pharmatutor.org/articles/molecular-modeling-studied-inhibition-calcium-channel-receptor-strategy-antiepileptic-drug?page=1%2C1,,,,https://www.pharmatutor.org/articles/molecular-modeling-studied-inhibition-calcium-channel-receptor-strategy-antiepileptic-drug?page=1%2C1,0
9456,Treatment method for steroid responsive dermatoses,2015,,,,,,,Invented is a method of treating steroid responsive derma toses in a mammal. including a human. in need thereof which comprises the administration of a therapeutically effective amount of a compound selected from the group consisting of N-(1S)-2-Amino-1-(3-fluorophenyl) methylethyl-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophen ecarboxamide or a pharmaceutically acceptable salt thereof. and the compound N-(1S)-2-amino-1-(3. 4-difluorophenyl) methylethyl-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol 5-yl)-2-furancarboxamide or a pharmaceutically acceptable salt thereof. to Such mammal.,True,-AOlxRAAAAAJ:5kg4iRITJRoC,0,https://patents.google.com/patent/US20150087683A1/en,,,,https://patentimages.storage.googleapis.com/a8/89/87/27289108b6ef05/US20150087683A1.pdf,0
9457,Online Mobile Recharge,2015,Varinder Kumar,,,,,,,True,-AOlxRAAAAAJ:GU2eoMJVqTUC,0,http://scholar.google.com/scholar?cluster=11695876046678527855&hl=en&oi=scholarr,,,,,0
9458,Development of Cu-Mo Alloy for High Power Microwave Devices,2015,A Kumar and K Jayasankar and M Debata and A Mandal,,,,,,❑ Possible to produce immiscible Cu-20Mo alloys for engineering applications by non-equilibrium processing route like mechanical alloying.❑ Advanced sintering methods like spark plasma sintering. high pressure torsion or hot press could be utilised to get a near full density of compacts.,True,-AOlxRAAAAAJ:oqYitnu5nIcC,0,https://www.researchgate.net/profile/Avanish_Kumar12/publication/272350424_Development_of_Cu-Mo_alloy_for_high_power_microwave_devices/links/5e04e5654585159aa49c07fd/Development-of-Cu-Mo-alloy-for-high-power-microwave-devices.pdf,,,,,0
9459,INTERACTION ORIENTATION,2015,V KUMAR and GIRISH RAMANI,,Does Marketing Need Reform?: Fresh Perspectives on the Future: Fresh Perspectives on the Future,,109,Routledge,Does Wal-Mart feel uneasy that despite its impressive presence and growth. it does not have a successful loyalty program with its customers? Is identifying its valuable customers and rewarding them individually never going to be a part of its marketing strategy? For the moment. Wal-Mart does not care what an individual customer buys at its stores. but by promoting its own website (walmart. com). it does admit that it does not want to be left behind in the online business. where the rule of the game is to enhance the share of your customers’ wallet by learning more about each one of them individually. At Sam’s Club. the warehouse chain promoted by Wal-Mart. there already exists rich data on each individual customer. We do not know if walmart. com or Sam’s Club will at some time overtake the mainline stores’ business. But Wal-Mart is willing to be prepared. if and when that day arrives. Thus. the first learning that the changing marketplace offers is:,True,-AOlxRAAAAAJ:nQ4fbsj5288C,0,http://books.google.com/books?hl=en&lr=&id=e3FsBgAAQBAJ&oi=fnd&pg=PA109&dq=info:mHy2B3xVVewJ:scholar.google.com&ots=DdratApljZ&sig=5svNK7t9b8TY5KeN2aiOIxq8ksU,,,,https://pdf-drive.com/pdf/Jagdish20N.20Sheth2C20Rajendra20S.20Sisodia20-20Does20Marketing20Need20Reform20Fresh20Perspectives20on20the20Future2028200629.pdf#page=118,0
9460,Search for a Higgs boson in the mass range from 145 to 1000 GeV decaying to a pair of W or Z bosons,2015,V Khachatryan and AM Sirunyan and A Tumasyan and W Adam and E Asilar and T Bergauer and J Brandstetter and E Brondolin and M Dragicevic and J Erö and M Flechl and M Friedl and R Frühwirth and VM Ghete and C Hartl and N Hörmann and J Hrubec and M Jeitler and V Knünz and A König and M Krammer and I Krätschmer and D Liko and T Matsushita and I Mikulec and D Rabady and B Rahbaran and H Rohringer and J Schieck and R Schöfbeck and J Strauss and W Treberer-Treberspurg and W Waltenberger and C-E Wulz and V Mossolov and N Shumeiko and J Suarez Gonzalez and S Alderweireldt and T Cornelis and EA De Wolf and X Janssen and A Knutsson and J Lauwers and S Luyckx and S Ochesanu and R Rougny and M Van De Klundert and H Van Haevermaet and P Van Mechelen and N Van Remortel and A Van Spilbeeck and S Abu Zeid and F Blekman and J D’Hondt and N Daci and I De Bruyn and K Deroover and N Heracleous and J Keaveney and S Lowette and L Moreels and A Olbrechts and Q Python and D Strom and S Tavernier and W Van Doninck and P Van Mulders and GP Van Onsem and I Van Parijs and P Barria and C Caillol and B Clerbaux and G De Lentdecker and H Delannoy and D Dobur and G Fasanella and L Favart and APR Gay and A Grebenyuk and A Léonard and A Mohammadi and L Perniè and A Randleconde and T Reis and T Seva and L Thomas and C Vander Velde and P Vanlaer and J Wang and F Zenoni and F Zhang and K Beernaert and L Benucci and A Cimmino and S Crucy and A Fagot and G Garcia and M Gul and J Mccartin and AA Ocampo Rios and D Poyraz and D Ryckbosch and S Salva Diblen and M Sigamani and N Strobbe and M Tytgat and W Van Driessche and E Yazgan and N Zaganidis and S Basegmez and C Beluffi and O Bondu and G Bruno and R Castello and A Caudron and L Ceard and GG Da Silveira and C Delaere and T du Pree and D Favart and L Forthomme and A Giammanco and J Hollar and A Jafari and P Jez and M Komm and V Lemaitre and A Mertens and C Nuttens and L Perrini and A Pin and K Piotrzkowski and A Popov and L Quertenmont and M Selvaggi and M Vidal Marono and N Beliy and T Caebergs and GH Hammad and WL Aldá Júnior and GA Alves and L Brito and M Correa Martins Junior and T Dos Reis Martins and C Hensel and C Mora Herrera and A Moraes and ME Pol and P Rebello Teles and E Belchior Batista Das Chagas,2015,,10,1-51,,A search for a heavy Higgs boson in the H→ WW and H→ ZZ decay channels is reported. The search is based upon proton-proton collision data samples corresponding to an integrated luminosity of up to 5.1 fb− 1 at,True,-AOlxRAAAAAJ:ZfvqWt1R8SAC,0,https://aisberg.unibg.it/handle/10446/140714,,,,https://aisberg.unibg.it/bitstream/10446/140714/2/Khachatryan2015_Article_SearchForAHiggsBosonInTheMassR.pdf,0
9461,Role of herbal bioenhancers (Piperine and Curcumin) on the oral bioavailability of Tamoxifen using experimental rats,2015,V Kumar and Vineet Mittal and Pawan Jalwal,4,Journal of Pharmacognosy and Phytochemistry,2,133-136,,Tamoxifen is an anticancer drug which has very low oral bioavailability. It has been reported in the literature that the various P-gp and CYP3A4 enzyme inhibitors were co administered with drug to enhance their oral bioavailability. In the present report. the effect on the bioavailability of tamoxifen when co-administerd with herbal bioenhancers such as curcumin and piperine has been studied in experimental animals. The various pharmacokinetic parameters from different blood samples were determined using HPLC. It has been found that the co administration of selected bioenhancers significantly enhanced the oral bioavailability of tamoxifen.,True,-AOlxRAAAAAJ:pGO7-8DA8zIC,0,http://www.phytojournal.com/archives/2015/vol4issue2/PartB/9-2-142-257.pdf,,,,http://www.phytojournal.com/archives/2015/vol4issue2/PartB/9-2-142-257.pdf,0
9462,Use of Roadheader in Underground Construction,2015,Vinod Kumar,58,Water and Energy International,8,51-53,Central Board of Irrigation and Power,TBM's are certainly the best choice for excavation of long tunnels provided geology is favourable or found as anticipated. Roadheaders are also useful equipment for short tunnels. the tunnels with variable dimensions. top down excavation of underground metro stations and at many other places where blasting is either not permitted or restricted. Nevertheless detailed investigations are required; the choice of Roadheader over the other available options of tunneling is also a delicate option. There are many limitations of Roadheaders. the major being – its high cost and risk factor involved in case of variation between the predicted and actual rock conditions. Two Roadheaders AM-75 were inducted for the excavation of Tunnel No.2 and Tunnel No.5 by Konkan Railway Corporation Ltd. at Udhampur-Srinagar-Baramulla Rail Link Project (USBRL) in 2005. The machine from tunnel no. T-2 at Katra face was stuck for a …,True,-AOlxRAAAAAJ:hJb2XLLZabYC,0,http://www.indianjournals.com/ijor.aspx?target=ijor:wei&volume=58r&issue=8&article=010,,,,http://www.ijour.net/ijor.aspx?target=ijor:wei&volume=58r&issue=8&article=010&type=pdf,0
9463,Search for a pseudo scalar boson decaying in to a Z boson and the 125 GeV Higgs boson in ℓ+ ℓ− bb final states,2015,V Khachatryan and AM Sirunyan and A Tumasyan and W Adam and E Asilar and T Bergauer and J Brandstetter and E Brondolin and M Dragicevic and J Erö and M Flechl and M Friedl and R Frühwirth and VM Ghete and C Hartl and N Hörmann and J Hrubec and M Jeitler and V Knünz and A König and M Krammer and I Krätschmer and D Liko and T Matsushita and I Mikulec and D Rabady and B Rahbaran and H Rohringer and J Schieck and R Schöfbeck and J Strauss and W Treberer-Treberspurg and W Waltenberger and C-E Wulz and V Mossolov and N Shumeiko and J Suarez Gonzalez and S Alderweireldt and T Cornelis and EA De Wolf and X Janssen and A Knutsson and J Lauwers and S Luyckx and S Ochesanu and R Rougny and M Van De Klundert and H Van Haevermaet and P Van Mechelen and N Van Remortel and A Van Spilbeeck and S Abu Zeid and F Blekman and J D'Hondt and N Daci and I De Bruyn and K Deroover and N Heracleous and J Keaveney and S Lowette and L Moreels and A Olbrechts and Q Python and D Strom and S Tavernier and W Van Doninck and P Van Mulders and GP Van Onsem and I Van Parijs and P Barria and C Caillol and B Clerbaux and G De Lentdecker and H Delannoy and D Dobur and G Fasanella and L Favart and APR Gay and A Grebenyuk and A Léonard and A Mohammadi and L Perniè and A Randle-conde and T Reis and T Seva and L Thomas and C Vander Velde and P Vanlaer and J Wang and F Zenoni and K Beernaert and L Benucci and A Cimmino and S Crucy and A Fagot and G Garcia and M Gul and J Mccartin and AA Ocampo Rios and D Poyraz and D Ryckbosch and S Salva Diblen and M Sigamani and N Strobbe and M Tytgat and W Van Driessche and E Yazgan and N Zaganidis and S Basegmez and C Beluffi and O Bondu and G Bruno and R Castello and A Caudron and L Ceard and GG Da Silveira and C Delaere and T du Pree and D Favart and L Forthomme and A Giammanco and J Hollar and A Jafari and P Jez and M Komm and V Lemaitre and A Mertens and C Nuttens and L Perrini and A Pin and K Piotrzkowski and A Popov and L Quertenmont and M Selvaggi and M Vidal Marono and N Beliy and T Caebergs and GH Hammad and WL Aldá Júnior and GA Alves and L Brito and M Correa Martins Junior and T Dos Reis Martins and C Hensel and C Mora Herrera and A Moraes and ME Pol and P Rebello Teles and E Belchior Batista Das Chagas and W Carvalho,748,,,221-243,,Accepted 7 July 2015 Available online 9 July 2015 Editor: M. Doser,True,-AOlxRAAAAAJ:3WlWIbVKa_wC,0,https://aisberg.unibg.it/handle/10446/140664,,,,https://aisberg.unibg.it/bitstream/10446/140664/2/1-s2.0-S0370269315005201-main.pdf,0
9464,An over view of diversity in Rhizoctonia Solani Kuhn causing sheath blight of rice,2015,Lal Mehi and V Singh and S Kumar and V Kumar and Mohd Ali,,,,,Not Available,,True,-AOlxRAAAAAJ:DFI6ej34QeUC,0,http://scholar.google.com/scholar?cluster=1989882557122419990&hl=en&oi=scholarr,,,,,0
9465,IN VITRO RUMEN FERMENTATION AND DIGESTIBILITY OF DIFFERENT MAIZE VARIETIES AND WHEAT STRAW WITH BUFFALO RUMEN LIQUOR,2015,Shalini Vaswani and Ravindra Kumar and V Kumar and D Roy and M Anand and M Kumar,,,,,,Seven maize varieties. four normal maize (HTHM 5101. DHM 117. HM 5 and Shaktiman/900M Gold) and three QPM (HQPM 5. HQPM 7. HQPM 9/Vivek) were grown in the same environmental and agronomic conditions in different plots of ILFC. DUVASU. Mathura. The green fodders from these varieties along with wheat straw in 50: 50 ratio were evaluated for nutrient composition. rumen fermentation parameters and digestibility with buffalo rumen liquor using in vitro gas production test. The total gas production (ml). total gas production per gm dry matter (ml/gDM) and total gas production per gm digestible dry matter (ml/g DDM) were significantly (P< 0.05) higher in DHM 117 and HQPM 7 varieties. The different varieties of maize with wheat straw in 50: 50 ratio. did not showed any significant difference in pH of in vitro rumen fluid. The ammonia nitrogen (mg/dl) reported did not showed any significant difference among the varieties. The IVDMD (%) showed significant (P< 0.05) difference among different varieties. it was higher for HQPM 5 and HQPM 7 varieties. The IVOMD (%) was significantly similar among different varieties. The microbial protein synthesis (mg) and partitioning factor (PF) was significantly (P< 0.05) higher in Shaktiman variety. From the present study. it can be concluded that the fodder of QPM varieties like HQPM 5 and HQPM 7 in combination with wheat straw (50: 50) have better in vitro digestibility without any adverse effect on rumen fermentation parameters studied.,True,-AOlxRAAAAAJ:EBtiBlVVR50C,0,https://www.researchgate.net/profile/Shalini_Vaswani/publication/314303227_Effect_of_Copper_Supplementation_on_In_-vitro_Rumen_Fermentation_Characteristics/links/58cb759b458515b6361b6e01/Effect-of-Copper-Supplementation-on-In-vitro-Rumen-Fermentation-Characteristics.pdf,,,,https://www.researchgate.net/profile/Shalini_Vaswani/publication/314303227_Effect_of_Copper_Supplementation_on_In_-vitro_Rumen_Fermentation_Characteristics/links/58cb759b458515b6361b6e01/Effect-of-Copper-Supplementation-on-In-vitro-Rumen-Fermentation-Characteristics.pdf,0
9466,A RULE BASED SCHEME FOR MITIGATING TCP SYN FLOODING ATTACK IN MANET,2015,V KUMAR and R KUMAR,10,INTERNATIONAL JOURNAL OF APPLIED ENGINEERING RESEARCH,15,35068-35073,,,True,-AOlxRAAAAAJ:kFTnOY8ORlkC,0,http://scholar.google.com/scholar?cluster=14077319835556615274&hl=en&oi=scholarr,,,,,0
9467,Search for heavy Majorana neutrinos in  jets events in proton-proton collisions at  TeV,2015,Vardan Khachatryan and Robin Erbacher and Camilo Andres Carrillo Montoya and Chang-Seong Moon and Wagner Carvalho and Maciej Górski and Danek Kotlinski and Jacob Anderson and Pavel Jez and Balazs Ujvari and Sertac Ozturk and Ayse Polatoz and Richard Lander and Young-Il Choi and Roumyana Hadjiiska and Amitabh Lath and Willard Johns and Ludivine Ceard and Pierre Van Hove and Alberto Orso Maria Iorio and Ulrich Heintz and Alessandro Thea and Andrew Hart and Thomas Ferbel and Teppo Mäenpää and Sinan Sagir and Donghyun Kim and Jyothsna Rani Komaragiri and Jennifer Chu and Olga Driga and Cristian Pena and Jozsef Molnar and Frank Würthwein and Philippe Miné and Mircho Rodozov and Michael Tytgat and Dooyeon Gyun and Robert Schöfbeck and Luc Pape and James Hirschauer and Andreas Nürnberg and Burak Bilki and Francisco Yumiceva and Mustafa Numan Bakirci and Viktoria Athina Giakoumopoulou and Reza Goldouzian and Clara Jorda and Ram Krishna Dewanjee and Chiara Rovelli and Eliza Melo Da Costa and Daniele Fasanella and Robert Hirosky and Juan Carlos Sanabria and Arnd Meyer and Hans Reithler and Lalit Mohan Pant and Danila Tlisov and Tomas Lindén and Jozsef Palinkas and Giovanna Selvaggi and Attilio Santocchia and Bhawandeep Bhawandeep and Christopher Justus and Alexandra Junkes and Yue Shi Lai and Wolfram Dietrich Zeuner and Tiziano Camporesi and Raphael Granier de Cassagnac and Georgios Daskalakis and Rahmat Rahmat and Ernesto Migliore and Matthew Kenzie and Giacomo Ortona and Maria Chamizo Llatas and Marcos Correa Martins Junior and Nicola Cavallo and Anne-Marie Magnan and Antony Adair and Yasser Assran and André Holzner and Ta-Yung Ling and Kai-Feng Chen and Matthew Nguyen and David Stickland and Giorgio Apollinari and Ashish Kumar and Marta Felcini and Damir Lelas and Michel Della Negra and Jorge Luis Rodriguez and Paul Lujan and Albert M Sirunyan and Martijn Mulders and Fabrizio Palla and Lorenzo Uplegger and David Curry and Sunil Bansal and Roberval Walsh and Hannes Schettler and Victor Krychkine and Christopher Palmer and Kristan Allan Hahn and Piotr Traczyk and Niklas Pietsch and Willi Bertl and Jesse Heilman and George Stephans and Olena Karacheban and Alicia Calderon and Thomas Peiffer and Eduardo Luiggi Lopez and Michael Bontenackels and Thomas Kress and Georgia Karapostoli and Fotios Ptochos and Noemi Beni and Anna Zanetti and Marc M Baarmand and Achille Petrilli and Konstantinos Petridis and Andreas Kornmayer and Clint Richardson and Georgios Anagnostou and Maria Cepeda and Gregory Habib Hammad and Cécile Caillol and Wee Don Teo and John Paul Chou and Peicho Petkov and Natale Demaria and Davide Piccolo and Lukas Vanelderen and Pawel de Barbaro and Nural Akchurin and Patrice Verdier and Russell Richard Betts and Vincenzo Innocente and Hyunchul Kim and Attila Racz and Paul Baillon and Viktor Savrin and Matteo Marone and Mario Masciovecchio and Jose Lazo-Flores and Jakob Salfeld-Nebgen and Rylan Conway and Alexx Perloff and Alexei Safonov and Lukas Bäni and Viktor Khristenko,,,PUBDB-2015-01412,,LHC/CMS Experiment,A search is performed for heavy Majorana neutrinos (N) using an event signature defined by two muons of the same charge and two jets (). The data correspond to an integrated luminosity of 19.7 fb  of proton-proton collisions at a center-of-mass energy of 8 TeV. collected with the CMS detector at the CERN LHC. No excess of events is observed beyond the expected standard model background and upper limits are set on  as a function of Majorana neutrino mass  for masses in the range of 40-500 GeV. where  is the mixing element of the heavy neutrino with the standard model muon neutrino. The limits obtained are  for  GeV.  for  GeV. and  for  GeV. These results extend considerably the regions excluded by previous direct searches.,True,-AOlxRAAAAAJ:lWZ-Rgc0HLgC,0,https://bib-pubdb1.desy.de/record/207646,,,,https://bib-pubdb1.desy.de/record/207646,0
9468,Measurement of the ratio $\mathcal {B}(B_s^ 0\rightarrow J/\psi f_0 (980))/\mathcal {B}(B_s^ 0\rightarrow J/\psi\phi (1020)) $ in pp collisions at $\sqrt {s}= 7~ $ TeV,2015,Vardan Khachatryan and Robin Erbacher and Camilo Andres Carrillo Montoya and Chang-Seong Moon and Wagner Carvalho and Maciej Górski and Danek Kotlinski and Jacob Anderson and Pavel Jez and Balazs Ujvari and Sertac Ozturk and Ayse Polatoz and Richard Lander and Young-Il Choi and Roumyana Hadjiiska and Amitabh Lath and Willard Johns and Ludivine Ceard and Pierre Van Hove and Alberto Orso Maria Iorio and Ulrich Heintz and Alessandro Thea and Andrew Hart and Thomas Ferbel and Teppo Mäenpää and Sinan Sagir and Donghyun Kim and Jyothsna Rani Komaragiri and Jennifer Chu and Olga Driga and Cristian Pena and Jozsef Molnar and Frank Würthwein and Philippe Miné and Mircho Rodozov and Michael Tytgat and Dooyeon Gyun and Robert Schöfbeck and Luc Pape and James Hirschauer and Andreas Nürnberg and Burak Bilki and Francisco Yumiceva and Mustafa Numan Bakirci and Viktoria Athina Giakoumopoulou and Reza Goldouzian and Clara Jorda and Ram Krishna Dewanjee and Chiara Rovelli and Eliza Melo Da Costa and Daniele Fasanella and Robert Hirosky and Juan Carlos Sanabria and Arnd Meyer and Hans Reithler and Lalit Mohan Pant and Danila Tlisov and Tomas Lindén and Jozsef Palinkas and Giovanna Selvaggi and Attilio Santocchia and Bhawandeep Bhawandeep and Christopher Justus and Alexandra Junkes and Yue Shi Lai and Wolfram Dietrich Zeuner and Tiziano Camporesi and Raphael Granier de Cassagnac and Georgios Daskalakis and Rahmat Rahmat and Ernesto Migliore and Matthew Kenzie and Giacomo Ortona and Maria Chamizo Llatas and Marcos Correa Martins Junior and Nicola Cavallo and Anne-Marie Magnan and Antony Adair and Yasser Assran and André Holzner and Ta-Yung Ling and Kai-Feng Chen and Matthew Nguyen and David Stickland and Giorgio Apollinari and Ashish Kumar and Marta Felcini and Damir Lelas and Michel Della Negra and Jorge Luis Rodriguez and Paul Lujan and Albert M Sirunyan and Martijn Mulders and Fabrizio Palla and Lorenzo Uplegger and David Curry and Sunil Bansal and Roberval Walsh and Hannes Schettler and Victor Krychkine and Christopher Palmer and Kristan Allan Hahn and Piotr Traczyk and Niklas Pietsch and Willi Bertl and Jesse Heilman and George Stephans and Olena Karacheban and Alicia Calderon and Thomas Peiffer and Eduardo Luiggi Lopez and Michael Bontenackels and Thomas Kress and Georgia Karapostoli and Fotios Ptochos and Noemi Beni and Anna Zanetti and Marc M Baarmand and Achille Petrilli and Konstantinos Petridis and Adrien Caudron and Andreas Kornmayer and Clint Richardson and Georgios Anagnostou and Maria Cepeda and Gregory Habib Hammad and Cécile Caillol and Wee Don Teo and John Paul Chou and Mohammed Mahmoud and Peicho Petkov and Natale Demaria and Davide Piccolo and Lukas Vanelderen and Pawel de Barbaro and Nural Akchurin and Patrice Verdier and Russell Richard Betts and Vincenzo Innocente and Hyunchul Kim and Attila Racz and Paul Baillon and Viktor Savrin and Matteo Marone and Mario Masciovecchio and Jose Lazo-Flores and Jakob Salfeld-Nebgen and Rylan Conway and Alexx Perloff and Alexei Safonov,,,PUBDB-2015-01410,,LHC/CMS Experiment,The ratio  of the branching fractions of the  meson to the CP-odd eigenstate  and to  is measured. where . . and . The analysis is based on a data sample of pp collisions at a centre-of-mass energy of 7 TeV. collected by the CMS experiment. corresponding to an integrated luminosity of 5.3 fb . The result is . where the first uncertainty is statistical and the second is systematic. This result is consistent with theoretical predictions and previous measurements of . It is the most precise measurement of the ratio to date.,True,-AOlxRAAAAAJ:AE4DXjaMdMUC,0,https://bib-pubdb1.desy.de/record/207644,,,,https://bib-pubdb1.desy.de/record/207644,0
9469,Effect of chill condition and grain refinement on the microstructure and mechanical properties of B319 aluminum alloy,2015,Vishank Kumar,,,,,,Description The demand for lightweight vehicles continues to stimulate extensive research into the development of lightweight aluminum alloys for automotive castings and associated optimization of the processing parameters. However. the mechanical properties (hardness. tensile strength and thermal fatigue resistance) of many alloys still remain low for many applications in the automotive engine market. In order to improve the mechanical properties. a fine grain size of the as-cast alloy is preferred. which can be most commonly achieved in the foundry industry by: a) Higher cooling rate; or b) Addition of grain refiners. To provide higher cooling rates. chill is often placed in the casting cavity to act as a heat sink and consequently increase the local solidification rate. More aggressive cooling can be achieved by running water through the chill. However. high thermal gradients may develop residual strain in the as-cast alloy. which may be detrimental to the life-cycle of the automotive part and thus needs to be evaluated. The results of this thesis suggest that water cooled chill provides higher thermal gradient. resulting in a finer grain size and improved hardness with lower residual strain and texture as compared to no water cooled chill cast samples. Delaying water flow in the chill after 10 seconds introduces anisotropy in a casting by developing a fibre texture as compared to the samples prepared with continuously water cooled chill. Grain refinement is a well established foundry practice to inoculate the melt by the addition of grain refiner. which acts as heterogeneous nucleation site for solidifying α-Al to form a fine grained microstructure. Industrial …,True,-AOlxRAAAAAJ:LanzmH-P2dYC,0,https://open.library.ubc.ca/collections/ubctheses/24/items/1.0074445,,,,https://open.library.ubc.ca/collections/ubctheses/24/items/1.0074445,0
9470,Data Storage Security: A Challenge in Cloud Computing,2015,Jatin Roy and Vishal Kumar and Pawan Kumar Kumawat and Ankit Kumar Sharma,,,,,,Cloud computing is an emerging technology which provides computing service with the help of internet on request and on pay per use access to a puddle of joint of resources which consists of services. servers. networks storage and applications. these are not actually present with the user of this service. It helps in saving the cost of management and time for organizational process. Various organizations such as education. finance. even automobile. health care are using the cloud technology due to the productivity and effectiveness of services delivered by the pay per usage arrangement which is based upon the various resources such as processing power used. bandwidth consumption. transfer of data. or room space occupied. transactions carried out etc. Cloud computing is totally dependent on internet technology where data or files of client is stored and maintained in the data premise of a cloud providers like Salesforce. com. Amazon. Google and Microsoft etc.Cloud computing is not a much unknown thing at the present time; it is being used by so many people around the globe who stores their data on it after acquiring it on reasonable price. Most of the companies in the world providing this facility globally. and these are the things that a hacker always in seeks off. Cloud computing works with internet connection which makes it most risky and the vulnerabilities is just another truth part of every technology. Cloud computing based servers are just like a Sundae Ice creams. consisting of so many data from different fields. which attracts the hackers and crackers creating security and data storage issues. One of the most essential phase bring up to …,True,-AOlxRAAAAAJ:MwoZBvICJOIC,0,http://dspace.lpu.in:8080/jspui/bitstream/123456789/3375/1/11404028_5_4_2015%204_29_13%20PM_cloudfrpdf.pdf,,,,http://dspace.lpu.in:8080/jspui/bitstream/123456789/3375/1/11404028_5_4_2015%204_29_13%20PM_cloudfrpdf.pdf,0
9471,Pesticide residues in unpolished. polished and parboiled rice in Bihar,2015,NK Singh and Vinod Kumar and SP Singh,10,Journal of Eco-friendly Agriculture,2,212-214,Doctors Krishi Evam Baghwani Vikas Sanstha,Studies were conducted to monitor the terminal residues in unpolished. poished and parboiled rice. Twenty rice samples were collected from different market of districts Muzaffarpur and Samastipur. Bihar during 2002. Each sample was tested in terms of unpolished. polished and parboiled form. for the presence of pesticide residues. HCH. DDT and endosulfan residues were found present in the rice samples. However. residues of all the pesticide were below their MRLs. Results also revealed that the parboiling of rice helps in reducing the contamination of pesticide residues to a great extent.,True,-AOlxRAAAAAJ:tGwqb3G7jokC,0,http://www.indianjournals.com/ijor.aspx?target=ijor:jefa&volume=10&issue=2&article=025,,,,http://ecoagrijournal.com/wp-content/uploads/2019/10/Full-Paper-102.pdf#page=116,0
9472,Tips to increase maize yields in plateau of Odisha,2015,N Parida and W Iftikar and V Kumar and R Malik and A McDonald,,,,,CIMMYT,This easy-to-use manual is meant to provide maize farmers tips to improve their yields using improved cultivation practices. Specifically. it outlines which cultivars to use for different cropping systems. field preparation and crop establishment methods. and efficient weed control and nutrient management for higher productivity.,True,-AOlxRAAAAAJ:zqphZjZF_-wC,0,https://repository.cimmyt.org/handle/10883/17083,,,,,0
