63452,Role of long-chain polyunsaturated fatty acids in infant nutrition,2003,A Gil and M Ramirez and M Gil,57,,1,S31-S34,Nature Publishing Group,Objective: To review briefly the influence of dietary long-chain polyunsaturated fatty acids (LC-PUFA) on tissue composition and functionality in early infancy. Moreover. the influences of LC-PUFA sources on plasma composition as well as the effects of these fatty acids on intestinal repair after malnutrition are discussed.Results: Human milk not only supplies essential fatty acids but also contains up to 2% of the total fatty acids as LC-PUFA. of which arachidonic acid (AA) and docosahexaenoic acid (DHA) are considered the most important. Plasma and erythrocyte levels of both AA and DHA are decreased in infants fed artificial standard milk formulae. However. the supplementation of formulae with these fatty acids in amounts close to that of human milk leads to tissue LC-PUFA patterns similar to those of breast-fed infants. However. the bioavailability of LC-PUFA depends on the typical LC-PUFA source; egg …,True,cL_TePcAAAAJ:PR6Y55bgFSsC,52,https://www.nature.com/articles/1601810,6062739780383007499,/scholar?cites=6062739780383007499,,https://www.nature.com/articles/1601810,0
63453,Modulation of antibody-forming cell and mitogen-driven lymphoproliferative responses by dietary nucleotides in mice,1996,Joaquín Navarro and Alfonso Ruiz-Bravo and María Jiménez-Valera and Angel Gil,53,Immunology Letters,2-3,141-145,Elsevier,Several studies have demonstrated that dietary nucleotides play a role in maintaining T-cell dependent immunity. In this work. we investigated the effects of nucleotide supplementation of a nucleotide-free diet (NFD) on some immunity parameters in BALB c mice. Twenty day old mice were maintained on diets for 30 days prior to use in experiments. The addition of nucleotide mixtures to NFD resulted in an increase in the response of hemolytic IgG-forming cells induced by previous immunization with sheep erythrocytes. When NFD was supplemented with single nucleotides. AMP. GMP. or UMP increased the IgG response. whereas CMP and IMP were without effect. GMP was the only nucleotide that increased the hemolytic IgM-forming cell response. Neither the contact hypersensitivity response to dinitrofluorobenzene nor the time of death after transplantation of a syngenic lymphoma was modified by nucleotide …,True,cL_TePcAAAAJ:vRqMK49ujn8C,52,https://www.sciencedirect.com/science/article/pii/S0165247896026247,17197485349924678221,/scholar?cites=17197485349924678221,,,0
63454,Dietary nucleotides influence lipoprotein metabolism in newborn infants,1994,A Sánchez-Pozo and J Morillas and L Molto and R Robles and A Gil,35,Pediatric research,1,112-116,Nature Publishing Group,Nucleotide supplementation of adapted-milk formulas may be of interest for infant nutrition because nucleotides are involved in the synthesis of proteins and other macromolecules such as phospholipids. and thereby facilitate lipoprotein synthesis. To determine whether dietary nucleotides influence plasma lipoproteins in newborns. we have studied the plasma-lipoprotein concentrations and the composition of the major lipoprotein fractions during the first week of life in two groups of preterm infants fed formulas differing only in their nucleotide content. For comparison. two groups of term infants were studied under the same conditions. Lipoproteins were isolated by density ultracentrifugation. and the lipid and protein content were determined by standard methods; apolipoprotein AI was determined immunologically. Nucleotide supplementation of formula in preterm infants increased all plasma lipoprotein …,True,cL_TePcAAAAJ:HE397vMXCloC,52,https://www.nature.com/articles/pr199423,1472744874637600492,/scholar?cites=1472744874637600492,,https://www.nature.com/articles/pr199423.pdf?origin=ppub,0
63455,Factors related to the plasma fatty acid profile in healthy subjects. with special reference to antioxidant micronutrient status: a multivariate analysis,1992,E Cabre and JL Periago and MD Mingorance and F Fernandez-Banares and A Abad and M Esteve and A Gil and M Lachica and F Gonzalez-Huix and MA Gassull,55,The American journal of clinical nutrition,4,831-837,Oxford University Press,The plasma lipid fatty acid (FA) profile was measured in 83 healthy subjects (35 men. 48 women; ages 1882 y). The association of 19 variables (including serum antioxidant micronutrients) with saturated (SFA). monounsaturated (MUFA). essential (EFA). and polyunsaturated fatty acid (PUFA) status was assessed by stepwise multiple-linear regression. Serum selenium was directly associated with percent EFA and n−6 PUFA (r = 0.38. P = 0.0004 for both) and inversely related to percent SFA in phospholipids (r = −0.38. P = 0.0004). Serum selenium was the only predictor of the unsaturation index of this fraction (r = 0.45. P = 0.0000). Although associations of plasma FA pattern with age. serum cholesterol. bilirubin. vitamin E. and zinc were also disclosed. only for selenium did the antioxidant effect seem to explain this relationship. These results suggest that antioxidant micronutrients should be measured when …,True,cL_TePcAAAAJ:Tiz5es2fbqcC,52,https://academic.oup.com/ajcn/article-abstract/55/4/831/4694371,683200513743027066,/scholar?cites=683200513743027066,,,0
63456,La verdadera noche de Iguala: la historia que el gobierno quiso ocultar,2017,Anabel Hernández,,,,,Vintage Espanol,Ante acontecimientos como el del 26 de septiembre de 2014. ningún país puede seguir adelante sin conocer la verdad a la que tienen derecho las víctimas y la sociedad. Los hechos de Iguala nos obligan a reflexionar sobre el momento que vive México: retratan con crudeza la degradación de las instituciones cuya obligación es procurar justicia y protegernos; al mismo tiempo nos retratan como sociedad. muestran cuáles son nuestros temores más profundos. pero también nuestras esperanzas. En medio de la polarización y la soledad que se vive en un país como México. la gente ha comenzado a olvidar que el dolor que la injusticia provoca a los otros debiera ser nuestro propio dolor. En esta investigación el lector recorrerá el laberinto del caso. sus trampas. su oscuridad y la luz. Llegará a la calle Juan N. Álvarez. verá los casquillos y las sandalias tiradas en el suelo. Entrará en la Escuela Normal Rural «Raúl Isidro Burgos». escuchará las intensas voces de sus estudiantes. algunas veces llenas de valor y orgullo. otras de miedo y soledad. Viajará a los sórdidos lugares donde se aplicaron infames torturas para fabricar culpables. así como a las oficinas de altos funcionarios donde se ejecutó el encubrimiento. Asimismo. conocerá de viva voz los testimonios de aquellos que recibieron jugosas ofertas de dinero para que se culparan y culparan a otros. y así cerrar el incómodo caso. Finalmente. vislumbrará en las voces de los testigos la desesperación de las víctimas durante las horas del exterminio. el coraje de los sobrevivientes y las lágrimas de los que fueron desaparecidos.--Anabel Hernández,True,cL_TePcAAAAJ:n2EMxG_msskC,51,http://scholar.google.com/scholar?cluster=16804953658221418061&hl=en&oi=scholarr,16804953658221418061,/scholar?cites=16804953658221418061,,,0
63457,Overweight and general and abdominal obesity in a representative sample of Spanish adults: findings from the ANIBES study,2016,Ana M López-Sobaler and Aránzazu Aparicio and Javier Aranceta-Bartrina and Ángel Gil and Marcela González-Gross and Lluis Serra-Majem and Gregorio Varela-Moreiras and Rosa M Ortega,2016,BioMed Research International,,,Hindawi,Objective. To analyze the anthropometric parameters from a representative sample of Spanish adults participating in ANIBES study and the prevalence of general and abdominal obesity. Methods. This cross-sectional study focused on 1655 adults aged 18–64 years. Weight. height. and waist circumference (WC) were evaluated. and body mass index (BMI) and waist to height ratio (WHtR) were calculated. A composite index combining BMI and WHtR was designed to establish five groups with different anthropometric status. Results. The prevalence of overweight (OW) was 35.8% and that of obesity was 19.9%. Obesity (OB) was higher among men (OR 1.725. 1.415–2.104; ) and each year of age increased the risk of obesity (OR 1.054. 1.045–1.064; ). The prevalence of abdominal obesity (WHtR ≥ 0.5) was 58.4%. Only 36.1% of the population had an optimal anthropometric situation (BMI < 25 kg/m2. WHtR < 0.5). whereas 50.1% had weight excess and high WHtR (BMI ≥ 25 kg/m2. WHtR ≥ 0.5). Conclusions. More than half of Spanish population has weight excess and cardiometabolic risk. The results of this study provide an understanding of the current anthropometric situation in the Spanish population. as a first step toward planning interventions and assessing their effectiveness in the future.,True,cL_TePcAAAAJ:w0odbtu79TwC,51,https://www.hindawi.com/journals/bmri/2016/8341487/abs/,13574615080996885156,/scholar?cites=13574615080996885156,,https://www.hindawi.com/journals/bmri/2016/8341487/abs/,0
63458,Procesos y contextos educativos: Enseñaren las instituciones de educación secundaria,2010,Francesc Imbernon Muñoz and Rosario del Rey Alamillo and José Escaño Aguayo and Juan B Martínez Rodríguez and Rosario Ortega Ruiz and Serafín Antúnez Marcos and Alba Reñé Teulé and Antonio Bolívar Botia and Alberto Revenga Ortega and Francisco Córdoba Alcaide and Antonio Viñao Frago,12,,,,Grao,Las nuevas formas y procesos de enseñar y aprender obligan a repensar las funciones de la profesión educativa ya desarrollar una mayor capacidad de relación. comunicación. colaboración. saber gestionar las emociones y actitudes. y de compartir la problemática educativa.,True,cL_TePcAAAAJ:CmbFvBriOyMC,51,http://books.google.com/books?hl=en&lr=&id=gi_mdU5j6yAC&oi=fnd&pg=PA7&dq=info:b9KTNSZz3foJ:scholar.google.com&ots=QforTnMaoS&sig=YMMmG1z9NK9SO_2ZiJhXE9pG0sU,18076731087279870575,/scholar?cites=18076731087279870575,,,0
63459,New data on content and distribution of gangliosides in human milk,1995,Ricardo Rueda and Ricardo Puente and Pablo Hueso and José Maldonado and Angel Gil,376,Biological Chemistry,12,723-728,De Gruyter,The content and distribution of gangliosides. and total lipid content. were studied in human milk samples from different periods of lactation. We found a significant correlation (r= 0.5564; p= 0.0165) between ganglioside and total lipid contents. There was a selective change in the relative concentrations of GD3 and GM3 during lactation. The most abundant ganglioside in samples from the first three weeks of lactation was GD3. whereas after the first month. GM3 was the major ganglioside. In addition to GD3 and GM3. previously known to be present in human milk. we detected several previously unreported highly polar gangliosides.,True,cL_TePcAAAAJ:tkaPQYYpVKoC,51,https://www.degruyter.com/view/journals/bchm/376/12/article-p723.xml,18124596253924323689,/scholar?cites=18124596253924323689,,,0
63460,Comparison of voltammetric and high performance liquid chromatographic methods for ascorbic acid determination in infant formulas,1995,MJ Esteve and R Farré and A Frigola and JC López and JM Romera and M Ramirez and A Gil,52,Food Chemistry,1,99-102,Elsevier,Two methods — voltammetric and high performance liquid Chromatographic (HPLC) — useful for determining ascorbic acid in foods. were compared to ascertain which of them could be used for routine determination of ascorbic acid in infant formulas. Both methods were used to assay 10 identical samples of an adapted cow's milk infant formula and 10 samples of soya protein formula. Precision was determined. the variance of each method was measured. and the methods were compared with each other. The variances of the two methods were not statistically different nor was there any significant difference between the results from the two methods. Therefore. it was concluded that both methods can be used for determination of ascorbic acid in infant formulas. The voltammetric method. because of its simplicity. cheapness and less time-consuming nature. could be used for routine determination.,True,cL_TePcAAAAJ:4fKUyHm3Qg0C,51,https://www.sciencedirect.com/science/article/pii/0308814694P4188L,8025565038793710018,/scholar?cites=8025565038793710018,,,0
=======
63385,Nucleotide enriched humanized milk and process for its preparation,1985,,,,,,,A nucleotide enriched humanized milk for infant nour ishment. which is manufactured as a sterilized? uid or an instant powdered milk. both of which contain nucle otides AMP. CMP. GMP. IMP and UMP at concentra tions similar to those found in human milk. The remain ing components of this humanized milk comply with the standards of EPSGAN and AAP. The concentrations of nucleotides referred to in powdered milk are: 1.12 mg/100 g ofCMP; 1.32 mg/100 g ofAMP; 1.49 mg/IOO g of GMP; 3.42 mg/100 g of UMP and 0.45 mg/lOO g of IMP. The nucleotidic composition of? uid milk is: 0.15 mg/lOO ml of GMP; 0.17 mg/100 ml of AMP; 0.19 mg/100 ml of GMP; 0.44 mg/100 ml of UMP and 0.06'mg/100 ml of IMP. The raw materials used in the manu facture of this humanized milk. cow’s milk. demineral ized whey. lactose. vitamins and minerals. are mixed and pasteurized. The nucleotides are added afterwards and the …,True,cL_TePcAAAAJ:CHSYGLWDkRkC,74,https://patents.google.com/patent/US4544559A/en,7733666994168612328,/scholar?cites=7733666994168612328,,https://patentimages.storage.googleapis.com/pdfs/US4544559.pdf,0
63386,Consenso sobre las grasas y aceites en la alimentación de la población española adulta: postura de la Federación Española de Sociedades de Alimentación. Nutrición y Dietética …,2015,Emilio Ros and José López-Miranda and Catalina Picó and Miguel Ángel Rubio and Nancy Babio and Aleix Sala-Vila and Francisco Pérez-Jiménez and Eduard Escrich and Mònica Bulló and Montserrat Solanas and Angel Gil Hernández and Jordi Salas-Salvadó,32,Nutricion hospitalaria,2,435-477,Sociedad Española de Nutrición Parenteral y Enteral (SENPE),La calidad de la grasa dietética tiene una profundainfluencia sobre la salud. En este documento de consensose evalúa la evidencia científica relativa a los efectosde la cantidad y calidad de la grasa alimentaria sobrela salud cardiovascular y se emiten recomendacionespara la población española adulta. Como novedad enunas guías nutricionales. se hace menos hincapié en losácidos grasos per se que en los alimentos que los contienen. En resumen. sustituir ácidos grasos saturados (AGS) por monoinsaturados (AGM) y poliinsaturados (AGP) reduce el riesgo cardiovascular. Datos recientessugieren que la ingesta de AGS per se es nociva soloen función del alimento que los contiene. por lo que noparece oportuno establecer un umbral de ingesta. pero se desaconsejan alimentos que los contienen en exceso. como la mantequilla y algunos derivados cárnicos. bollería y fritos comercial 1% de la ingestade energía en forma de AG trans. nocivos para el riesgocardiovascular. se cumple en España en buena parte por su bajo nivel actual en las margarinas. Los AGM son beneficiososo neutros para el riesgo cardiovascular segúnsu fuente dietética (aceite de oliva virgen frente a otrasgrasas). y no se establecen limitaciones de ingesta. LosAGP n-6 son cardioprotectores y el nivel recomendablede ingesta (5-10% de la energía) no siempre se cumpleen la población española. que debería aumentar el consumode sus fuentes vegetales (semillas. aceites derivadosy margarinas). Los AGP n-3 de origen marino soncardioprotectores y se recomienda consumir pescadograso≥ 2 veces/semana para cumplir con la recomendaciónde al menos 250 …,True,cL_TePcAAAAJ:oTdOBqtIf_kC,73,http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112015000800001,791934924351069657,/scholar?cites=791934924351069657,,http://scielo.isciii.es/pdf/nh/v32n2/01articuloespecial01.pdf,0
63387,Riesgo cardiovascular del SCORE comparado con el de Framingham. Consecuencias del cambio propuesto por las Sociedades Europeas,2004,Antonio Maiques Galán and Francisco Antón García and María Franch Taix and Xavier Albert Ros and Eugenia Aleixandre Martí and Ángel Collado Gil,123,Medicina Clínica,18,681-685,Elsevier Doyma,Las Sociedades Europeas en su última actualización introducen cambios sustanciales para calcular el riesgo cardiovascular sin plantearse las consecuencias prácticas.El objetivo fue evaluar la concordancia entre las tablas de riesgo de las segundas (ecuación Framingham) y las terceras (ecuación SCORE) recomendaciones de las Sociedades Europeas para clasificar a los pacientes de riesgo alto y analizar las diferenciasSe incluyóa 1.227 pacientes de 3 centros de salud. El riesgo cardiovascu-lar a los 10 años se calculómediante la ecuación de Framingham y SCORE para países de bajoriesgo. Un riesgo de Framingham =20% o SCORE =5% definía el riesgo altoSegún el Framingham había un 8.4% de pacientes de alto riesgo y según el SCO-RE. un 5.5%. y el coeficiente Kappa era de 0.718. Un 41.7% de los pacientes de riesgo alto discordaba …,True,cL_TePcAAAAJ:I8rxH6phXEkC,73,https://www.sciencedirect.com/science/article/pii/S0025775304753300,17487092258198247661,/scholar?cites=17487092258198247661,,,0
63388,The influence of dietary nucleotides on humoral and cell immunity in the neonate and lactating infant,2001,José Maldonado and Joaquın Navarro and Eduardo Narbona and Angel Gil,65,,,S69-S74,Elsevier,The organism constantly requires nucleotides. especially for tissues that present a high rate of turnover. such as the cells of the immune system. In certain circumstances. nucleotides may become semi-essential nutrients required by a particular organ. There is evidence of the potentia1 role of exogenous nucleotides as regulators of the immune function. In experiments carried out with animals. studies have shown that dietary nucleotides stimulate the humoral immune response to T-dependent antigens and raise total antibody levels. The present study reveals an increase in the production of immunoglobulins. an improved response to vaccines. a reduction in morbidity and increased tolerance to dietary antigens. Therefore. the addition of nucleotides to formula appears to favour the immune function.,True,cL_TePcAAAAJ:9vf0nzSNQJEC,73,https://www.sciencedirect.com/science/article/pii/S0378378201002080,11696572328889954820,/scholar?cites=11696572328889954820,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.384.505&rep=rep1&type=pdf,0
63389,Abnormalities in plasma and red blood cell fatty acid profiles of patients with colorectal cancer,1998,L Baro and JC Hermoso and MC Nunez and JA Jimenez-Rios and A Gil,77,British journal of cancer,11,1978-1983,Nature Publishing Group,We evaluated total plasma fatty acid concentrations and percentages. and the fatty acid profiles for the different plasma lipid fractions and red blood cell lipids. in 17 patients with untreated colorectal cancer and 12 age-matched controls with no malignant diseases. from the same geographical area. Cancer patients had significantly lower total plasma concentrations of saturated. monounsaturated and essential fatty acids and their polyunsaturated derivatives than healthy controls; when the values were expressed as relative percentages. cancer patients had significantly higher proportions of oleic acid and lower levels of linoleic acid than controls. With regard to lipid fractions. cancer patients had higher proportions of oleic acid in plasma phospholipids. triglycerides and cholesterol esters. and lower percentages of linoleic acid and its derivatives. On the other hand. alpha-linolenic acid was significantly lower in …,True,cL_TePcAAAAJ:c1e4I3QdEKYC,73,https://www.nature.com/articles/bjc1998328,17587048127058439146,/scholar?cites=17587048127058439146,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2150320/pdf/brjcancer00087-0270.pdf,0
>>>>>>> Stashed changes
