id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
3108,"Using scaling arguments, the equilibrium swelling behaviour of a cross-linked polyelectrolyte gel has been investigated by means of molecular-dynamics simulations of a coarse-grained model; a bead-spring defect-free network with diamond-like topology was considered at the θ-point and under good solvent conditions, where the counterions were treated explicitly. A multitude of systems covering the range between strongly and very weakly charged gels with network chains bearing N m= 39,..., 259 monomers each were examined for both solvent qualities. We compare the resulting structures with mechanical theories describing the swelling behaviour of such systems which, after taking charge renormalization into account, can then be successfully applied to our measured data.",Bernward A Mann and Ralf Everaers and Christian Holm and Kurt Kremer,74,12904325641919155896,EPL (Europhysics Letters),5,786,IOP Publishing,Scaling in polyelectrolyte networks,https://iopscience.iop.org/article/10.1209/epl/i2004-10121-x/meta,67,2004
3109,"We present the results of a combined experimental (neutron scattering) and theoretical (computer simulation) effort to investigate structural properties of polycarbonate melts and glasses in the wave vector regime of Q⩽2.2 Å−1. The experimental part consists of advanced spin polarized scattering experiments, allowing us to extract the coherent scattering for protonated and deuterated samples. The simulations employ recently developed novel mapping procedures, which allow us to efficiently equilibrate complex polymer melts, thereby reproducing the experiment in much closer detail than earlier attempts.",J Eilhard and A Zirkel and W Tschöp and O Hahn and Kurt Kremer and O Schärpf and D Richter and U Buchenau,74,383378917514884841,The Journal of chemical physics,3,1819-1830,American Institute of Physics,Spatial correlations in polycarbonates: Neutron scattering and simulation,https://aip.scitation.org/doi/abs/10.1063/1.477889,110,1999
3110,"We study the statistical mechanics of double-stranded semiflexible polymers using both analytical techniques and simulation. We find a transition at some finite temperature, from a type of short range order to a fundamentally different sort of short range order. In the high temperature regime, the two-point correlation functions of the object are identical to wormlike chains, while at low temperatures they are different due to a twist structure. In the low temperature phase, the polymers develop a kink-rod structure which could clarify some recent puzzling experiments on actin.",Tanniemola B Liverpool and Ramin Golestanian and Kurt Kremer,73,11945534037980162208,Physical review letters,2,405,American Physical Society,Statistical mechanics of double-stranded semiflexible polymers,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.80.405,80,1998
3111,"In the last few decades, computer simulations have become a fundamental tool in the field of soft matter science, allowing researchers to investigate the properties of a large variety of systems. Nonetheless, even the most powerful computational resources presently available are, in general, sufficient to simulate complex biomolecules only for a few nanoseconds. This limitation is often circumvented by using coarse-grained models, in which only a subset of the system’s degrees of freedom is retained; for an effective and insightful use of these simplified models; however, an appropriate parametrization of the interactions is of fundamental importance. Additionally, in many cases the removal of fine-grained details in a specific, small region of the system would destroy relevant features; such cases can be treated using dual-resolution simulation methods, where a subregion of the system is described with high resolution, and a coarse-grained representation is employed in the rest of the simulation domain. In this review we discuss the basic notions of coarse-graining theory, presenting the most common methodologies employed to build low-resolution descriptions of a system and putting particular emphasis on their similarities and differences. The AdResS and H-AdResS adaptive resolution simulation schemes are reported as examples of dual-resolution approaches, especially focusing in particular on their theoretical background. View Full-Text",Raffaello Potestio and Christine Peter and Kurt Kremer,72,5925821225183639914,,8,4199-4245,Multidisciplinary Digital Publishing Institute,Computer simulations of soft matter: Linking the scales,https://www.mdpi.com/1099-4300/16/8/4199,16,2014
3112,"The non-linear stress–strain relation for cross-linked polymer networks is studied using molecular dynamics simulations. Previously we demonstrated the importance of trapped entanglements in determining the elastic and relaxational properties of networks. Here, we present new results for the stress versus strain for both dry and swollen networks. Models which limit the fluctuations of the network strands like the tube model are shown to describe the stress for both elongation and compression. For swollen networks, the total modulus is found to decrease like (V0/V)2/3 and goes to the phantom model result only for short strand networks.",Gary S Grest and Mathias Pütz and Ralf Everaers and Kurt Kremer,72,15382032015392488936,Journal of non-crystalline solids,1-3,139-146,North-Holland,Stress–strain relation of entangled polymer networks,https://www.sciencedirect.com/science/article/pii/S0022309300002246,274,2000
3113,"The authors present a detailed statistical analysis of the Rosenbluth method (1955) of generating self-avoiding walks. This method became one of the standard methods for simulating long polymers. They show that this method, although very successful in yielding large samples, becomes exponentially poor with increasing chain length. This has to be taken into account for simulations and was not done yet. They describe a way to quantify the number of chains needed. However, when compared to direct simple sampling, the method still, carefully used, yields better results, especially in the vicinity of the theta point of polymers. Special care has to be taken for d= 2. Some extensions to improve the situation are also discussed.",Jannis Batoulis and Kurt Kremer,72,14521223395284565324,Journal of Physics A: Mathematical and General,1,127,IOP Publishing,Statistical properties of biased sampling methods for long polymer chains,https://iopscience.iop.org/article/10.1088/0305-4470/21/1/020/meta,21,1988
3114,"Complex soft matter systems can be efficiently studied with the help of adaptive resolution simulation methods, concurrently employing two levels of resolution in different regions of the simulation domain. The nonmatching properties of high-and low-resolution models, however, lead to thermodynamic imbalances between the system’s subdomains. Such inhomogeneities can be healed by appropriate compensation forces, whose calculation requires nontrivial iterative procedures. In this work we employ the recently developed Hamiltonian adaptive resolution simulation method to perform Monte Carlo simulations of a binary mixture, and propose an efficient scheme, based on Kirkwood thermodynamic integration, to regulate the thermodynamic balance of multicomponent systems.",Raffaello Potestio and Pep Espanol and Rafael Delgado-Buscalioni and Ralf Everaers and Kurt Kremer and Davide Donadio,71,15897407619403226874,Physical review letters,6,060601,American Physical Society,Monte Carlo adaptive resolution simulation of multicomponent molecular liquids,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.111.060601,111,2013
3115,"For the study of complex synthetic and biological molecular systems by computer simulations one is still restricted to simple model systems or by far too small time scales. To overcome this problem multiscale techniques are being developed. However, in almost all cases, the regions and molecules of different resolution are kept fixed and are not in equilibrium with each other. We here give a basic theoretical framework for an efficient and flexible coupling of the different regimes. The approach leads to a concept, which can be seen as a geometry-induced phase transition, and to a counterpart of the equipartition theorem for fractional degrees of freedom. This represents the initial step in developing a general theoretical framework for computer simulation methods applying simultaneously different levels of resolution.",Matej Praprotnik and Kurt Kremer and Luigi Delle Site,71,7579197170670076273,Physical Review E,1,017701,American Physical Society,Adaptive molecular resolution via a continuous change of the phase space dimensionality,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.75.017701,75,2007
3116,"The kinetics of the end crosslinking process in linear-polymer melts is studied using molecular-dynamics simulations. Starting from an equilibrated melt, tetrafunctional crosslinkers are attached randomly to a fraction x of the chain ends. The system is then allowed to evolve. When a free end comes within a short reaction radius r x from an unsaturated crosslinker, the chain ends are attached. Two cases can be distinguished. In the first, with a stoichiometric number (x s= 1/4) of crosslinkers present, the time dependence of such quantities as the number of free ends and the number of unsaturated crosslinkers decays as a power law in time t-a with α≈ 0.5. However, for x≠ x s, the decay is significantly faster.",GS Grest and K Kremer and ER Duering,70,8236216566850131437,EPL (Europhysics Letters),3,195,IOP Publishing,Kinetics of end crosslinking in dense polymer melts,https://iopscience.iop.org/article/10.1209/0295-5075/19/3/008/meta,19,1992
3117,"We present a detailed study of the static and dynamic behaviors of long semiflexible polymer chains in a melt. Starting from previously obtained fully equilibrated high molecular weight polymer melts [G. Zhang et al., ACS Macro Lett. 3, 198 (2014)], we investigate their static and dynamic scaling behaviors as predicted by theory. We find that for semiflexible chains in a melt, results of the mean square internal distance, the probability distributions of the end-to-end distance, and the chain structure factor are well described by theoretical predictions for ideal chains. We examine the motion of monomers and chains by molecular dynamics simulations using the ESPResSo++ package. The scaling predictions of the mean squared displacement of inner monomers, center of mass, and relations between them based on the Rouse and the reptation theory are verified, and related characteristic relaxation times are determined …",Hsiao-Ping Hsu and Kurt Kremer,69,1999454882110902931,The Journal of Chemical Physics,15,154907,AIP Publishing LLC,Static and dynamic properties of large polymer melts in equilibrium,https://aip.scitation.org/doi/abs/10.1063/1.4946033,144,2016
3118,"Fluorescence correlation spectroscopy (FCS) was employed to study the diffusion of molecular tracers in different polymer melts (polydimethysiloxane (PDMS), 1,4-cis-polyisoprene (PI), poly(vinylethylene) (PVE), and a symmetric PI/PVE blend) as a function of molecular weight (Mw) and temperature (T). The single molecule sensitivity of the FCS technique precludes any modification of the matrix polymer properties. In all studied systems, the small tracer diffusion coefficient D(Mw,T) senses local segmental dynamics depending on the glass transition temperature Tg(Mw) of the polymer matrix and not its macroscopic viscosity. From the good representation of the D(T) data by the common non-Arrhenius (VFT) function, we found that the activation energy (BD) increases with tracer size (R) and for a given tracer the value of BD in PI is almost 2 times bigger than in PDMS. The possibility to establish a direct relation …",T Cherdhirankorn and V Harmandaris and A Juhari and P Voudouris and G Fytas and Kurt Kremer and Kaloian Koynov,69,11654859419504692664,Macromolecules,13,4858-4866,American Chemical Society,Fluorescence correlation spectroscopy study of molecular probe diffusion in polymer melts,https://pubs.acs.org/doi/abs/10.1021/ma900605z,42,2009
3119,"We present simulations of a basic model of weakly charged polyelectrolyte chains of variable intrinsic stiffness within the Debye-Hückel approximation. Starting from the sublinear dependence of the electrostatic persistence length L e on the screening parameter for flexible chains, the corresponding effective exponent y (L e~ κ− y) crosses over to values up to 2 when the intrinsic persistence length L 0 exceeds the electrostatic one L e. L P shows a pronounced minimum with increasing intrinsic stiffness due to the occurrence of two relevant length scales which influence each other. This makes the concept of a unique persistence length for these systems questionable.",U Micka and Kurt Kremer,69,12966085337355248541,EPL (Europhysics Letters),4,279,IOP Publishing,Persistence length of weakly charged polyelectrolytes with variable intrinsic stiffness,https://iopscience.iop.org/article/10.1209/epl/i1997-00238-x/meta,38,1997
3120,"Recent attempts to investigated the properties of dense and semidilute polymer systems are reviewed. Both molecular dynamics (MD) and Monte Carlo (MC) methods provide direct evidence for the reptation model and give a rather detailed picture of the motion of linear polymers at high density. Mapping the results onto various chemical polymers allow one to predict the time and length scale for the crossover from Rouse to reptation for a variety of polymers. In the free-draining limit one finds that the entanglement length is proportional to the excluded volume screening length of the semidilute solution. Finally, a first attempt to incorporate materialspecific properties into a computer model is discussed.",Kurt Kremer and Gary S Grest,67,3156997753662184552,"Journal of the Chemical Society, Faraday Transactions",13,1707-1717,Royal Society of Chemistry,Simulations for structural and dynamic properties of dense polymer systems,https://pubs.rsc.org/ko/content/articlehtml/1992/ft/ft9928801707,88,1992
3121,"A renormalization group for polymer chains with hard-core interaction is considered, where a chain ofN 0 links of lengthl 0 and hard-core diameterh 0 is mapped onto a chain ofN 1=N 0/s links of lengthl 1 and hard-core diameterh 1. The lengthl 1 is defined in terms of suitable interior distances of the original chain, andh 1 is found from the condition that the end-to-end distance is left invariant. This renormalization group procedure is carried through by various Monte-Carlo methods (simple sampling is found advantageous for short enough chains or high dimensionalities, while dynamic methods involving “kinkjumps” or “reptation” are used else). Particular attention is paid to investigate systematic errors of the method by checking the dependence of the results on bothN 0 ands. It is found that for dimensionalitiesd=2, 3 only the nontrivial fixed-point is stable, where upon iteration the ratio δ k …",K Kremer and A Baumgärtner and K Binder,67,17805290561382960428,Zeitschrift für Physik B Condensed Matter,4,331-341,Springer-Verlag,Monte Carlo renormalization of hard sphere polymer chains in two to five dimensions,https://link.springer.com/content/pdf/10.1007/BF01292850.pdf,40,1981
3122,"Combining nuclear magnetic resonance (NMR), dynamic light scattering (DLS), and μs long all-atom simulations with two million particles, we establish a delicate correlation between increased side chain organization of PNIPAm and its collapse in aqueous methanol mixtures. We find that the preferential binding of methanol with PNIPAm side chains, bridging distal monomers along the polymer backbone, results in increased organization. Furthermore, methanol–PNIPAm preferential binding is dominated by hydrogen bonding. Our findings reveal that the collapse of PNIPAm is dominated by enthalpic interactions and that the standard poor solvent (entropic) effects play no major role.",Debashish Mukherji and Manfred Wagner and Mark D Watson and Svenja Winzen and Tiago E de Oliveira and Carlos M Marques and Kurt Kremer,66,5090580987126172373,Soft Matter,38,7995-8003,The Royal Society of Chemistry,Relating side chain organization of PNIPAm with its conformation in aqueous methanol,https://pubs.rsc.org/doi/c6sm01789d,12,2016
3123,"The formation of structured hydrogen bond networks in the solvation shells immediate to hydrophobic solutes is crucial for a large number of water mediated processes. A long lasting debate in this context regards the mutual influence of the hydrophobic solute into the bulk water and the role of the hydrogen bond network of the bulk in supporting the solvation structure around a hydrophobic molecule. In this context we present a molecular dynamics study of the solvation of various hydrophobic molecules where the effect of different regions around the solvent can be analyzed by employing an adaptive resolution method, which can systematically separate local and nonlocal factors in the structure of water around a hydrophobic molecule. A number of hydrophobic solutes of different sizes and two different model potential interactions between the water and the solute are investigated.",Bradley P Lambeth Jr and Christoph Junghans and Kurt Kremer and Cecilia Clementi and Luigi Delle Site,66,14228234478855775253,,22,221101,American Institute of Physics,Communication: On the locality of Hydrogen bond networks at hydrophobic interfaces,https://aip.scitation.org/doi/abs/10.1063/1.3522773,133,2010
3124,"For the example of C60 solutes in toluene, we present the implementation of the adaptive resolutions scheme (AdResS) for molecular simulations into GROMACS. In AdResS a local, typically all-atom cavity is coupled to a surrounding of coarse-grained, simplified molecules. This methodology can not only be used to reduce the CPU time demand of atomistic simulations but also to systematically investigate the relative influence of different interactions on structure formation. For this, we vary the thickness of the all atom layer of toluene around the C60 and analyze the first toluene layers in comparison to a full bulk simulation.",Sebastian Fritsch and Christoph Junghans and Kurt Kremer,64,335402537162364238,Journal of chemical theory and computation,2,398-403,American Chemical Society,Structure formation of toluene around C60: Implementation of the adaptive resolution scheme (AdResS) into GROMACS,https://pubs.acs.org/doi/abs/10.1021/ct200706f,8,2012
3125,"We have investigated a single charged microgel in aqueous solution with a combined simulational model and Poisson–Boltzmann theory. In the simulations we use a coarse-grained charged bead-spring model in a dielectric continuum, with explicit counterions and full electrostatic interactions under periodic and nonperiodic boundary conditions. The Poisson–Boltzmann hydrogel model is that of a single charged colloid confined to a spherical cell where the counterions are allowed to enter the uniformly charged sphere. In order to investigate the origin of the differences these two models may give, we performed a variety of simulations of different hydrogel models which were designed to test for the influence of charge correlations, excluded volume interactions, arrangement of charges along the polymer chains, and thermal fluctuations in the chains of the gel. These intermediate models systematically allow us to …",Gil C Claudio and Kurt Kremer and Christian Holm,63,16753352271926754417,The Journal of chemical physics,9,094903,American Institute of Physics,Comparison of a hydrogel model to the Poisson–Boltzmann cell model,https://aip.scitation.org/doi/abs/10.1063/1.3207275,131,2009
3126,"We extend a previous dual scale modeling approach for the behavior of polymers near a metal surface to a variety of end groups. Our approach combines a coarse-grained polymer model with ab initio DFT calculations. Such a procedure was applied to a melt of phenolic-like terminated Bisphenol A-polycarbonate (BPA-PC) interacting with a (111) nickel surface (Delle Site, L.; Abrams, C. F.; Alavi, A.; Kremer, K. Phys. Rev. Lett. 2002, 89, 156103. Abrams, C. F.; Delle Site, L.; Kremer, K. Phys. Rev. E 2003, 67, 021807). This work extends this study to different chain-end modifications of BPA-PC, p-tert-butylphenolic, p-tetramethylpropylphenolic, and p-cumylphenolic. We show how the interplay between adsorption energies and conformational entropy selects different morphologies for the various melts at the interface. Implications of these results for realistic technical materials are finally discussed. ",Luigi Delle Site and Salvador Leon and Kurt Kremer,63,9542115677924444658,Journal of the American Chemical Society,9,2944-2955,American Chemical Society,BPA-PC on a Ni (111) surface: The interplay between adsorption energy and conformational entropy for different chain-end modifications,https://pubs.acs.org/doi/abs/10.1021/ja0387406,126,2004
3127,"The effect of fixed discrete colloidal charges in the primitive model is investigated for spherical macroions. Instead of considering a central bare charge, as it is traditionally done, we distribute discrete charges randomly on the sphere. We use molecular dynamics simulations to study this effect on various properties such as overcharging, counterion distribution and diffusion. In the vicinity of the colloid surface the electrostatic potential may considerably differ from the one obtained with a central charge. In the strong Coulomb coupling, we showed that the colloidal charge discretization qualitatively influences the counterion distribution and leads to a strong colloidal charge-counterion pair association. However, we found that charge inversion still persists even if strong pair association is observed.",René Messina and Christian Holm and Kurt Kremer,62,11682944866110715731,The European Physical Journal E,3,363-370,"EDP Sciences, Springer-Verlag, Società Italiana di Fisica",Effect of colloidal charge discretization in the primitive model,https://link.springer.com/article/10.1007/s101890170119,4,2001
3128,"A detailed study of the structure and the dynamics of the polystyrene− (PS−) ethylbenzene (EB) polymer−penetrant system is presented. The work combines dual scale (atomistic/coarse grained) simulations and experiments. United atom atomistic NPT molecular dynamics simulations as well as coarse-grained (CG) molecular dynamics simulations have been executed and the ability of the CG simulations to predict the dynamic properties of the polymer/penetrant system is examined. The results are directly compared to pulse-field gradient nuclear magnetic resonance measurements. The coarse-grained simulations, which are much faster than atomistic ones, are capable of describing the diffusion of EB molecules. This opens up the way to study polymer/penetrant systems difficult to reach by experiment but of technological importance. ",VA Harmandaris and NP Adhikari and Nico FA van der Vegt and Kurt Kremer and BA Mann and R Voelkel and H Weiss and CheeChin Liew,61,15534227495377261415,Macromolecules,19,7026-7035,American Chemical Society,Ethylbenzene diffusion in polystyrene: United atom atomistic/coarse grained simulations and experiments,https://pubs.acs.org/doi/abs/10.1021/ma070201o,40,2007
3129,"We present a multiscale modeling approach for studying interactions of organic molecules with metal surfaces in explicit water. The approach is based on combining adsorption energies of isolated molecules on transition metal surfaces calculated by ab initio density functional methods and classical molecular dynamics simulations using atomistically detailed force fields. The interaction of benzene with Ni (111) and Au (111) surfaces was studied. It is shown that a strong affinity of water for the hydrophilic surfaces makes benzene adsorption on Au thermodynamically unfavorable, while on Ni there is no preference. The work presented here serves as a first step in modeling the interactions of larger organic molecules with metal surfaces.",Pim Schravendijk and Nico van der Vegt and Luigi Delle Site and Kurt Kremer,61,12641468252912140206,ChemPhysChem,9,1866-1871,"John Wiley & Sons, Ltd",Dual‐Scale Modeling of Benzene Adsorption onto Ni (111) and Au (111) Surfaces in Explicit Water,https://onlinelibrary.wiley.com/doi/abs/10.1002/cphc.200400591,6,2005
3130,"We explored the effect of the ratio of bond length to excluded volume bead diameter, l0/d0, of simple bead–spring homopolymer chains on the resulting liquid structure of dense, monodisperse polymer melts. We conducted NVT molecular dynamics simulations of both bulk and planar confined polymer liquids. We find that both pressure and surface tension increase with l0/d0. We attribute this sensitivity to the reduction in short range liquid ordering, classically observed for simple fluids, when l0/d0<1, and its persistence and even enhancement when l0/d0>1. We explain this by examining specific correlations between bond orientations and monomer density. This leads to a better understanding of how intramolecular constraints influence intermolecular structure in molecular liquids.",Cameron F Abrams and Kurt Kremer,61,6574415970402025159,The Journal of Chemical Physics,6,2776-2785,American Institute of Physics,The effect of bond length on the structure of dense bead–spring polymer melts,https://aip.scitation.org/doi/abs/10.1063/1.1385791,115,2001
3131,"We present a systematic derivation of a coarse grained (CG) model for molecular dynamics (MD) simulations of a liquid crystalline (LC) compound containing an azobenzene mesogen. The model aims at a later use in a multiscale modeling approach to study liquid crystalline phase transitions that are (photo)induced by the trans/cis photoisomerization of the mesogen. One of the major challenges in the coarse graining process is the development of models that are for a given chemical system structurally consistent with for example an all-atom reference model and reproduce relevant thermodynamic properties such as the LC phase behavior around the state point of interest. The reduction of number of degrees of freedom makes the resulting coarse models by construction state point dependent; that is, they cannot easily be transferred to a range of temperatures, densities, system compositions, etc. These are …",Biswaroop Mukherjee and Luigi Delle Site and Kurt Kremer and Christine Peter,60,8907385687260188251,The Journal of Physical Chemistry B,29,8474-8484,American Chemical Society,Derivation of coarse grained models for multiscale simulation of liquid crystalline phase transitions,https://pubs.acs.org/doi/abs/10.1021/jp212300d,116,2012
3132,"In this article we review the complexation behavior of charged polymers adsorbed onto charged substrates. In the first part we summarize the results obtained on the adsorption properties of a single polyelectrolyte chain with one or several oppositely charged spherical colloids. The results of various simulational studies are compared with theoretical predictions. After that, we show that under strong electrostatic coupling conditions one can also obtain complexations, where chain and colloid carry the same charge (like-charge complexation). This effect is due to counterion correlation effects. Finally, we investigate the case of polyelectrolyte multilayers structures, which are composed of alternating polycations and polyanions on various substrate geometries. This structure, normally obtained by a so-called layer-by-lay deposition, is very stable experimentally, but only poorly understood in terms of theoretical …",Rene Messina and Christian Holm and Kurt Kremer,60,4508196341519742820,Journal of Polymer Science part B: polymer physics,19,3557-3570,"Wiley Subscription Services, Inc., A Wiley Company",Polyelectrolyte adsorption and multilayering on charged colloidal particles,https://onlinelibrary.wiley.com/doi/abs/10.1002/polb.20203,42,2004
3133,"We examine the effects of the common Debye-Hückel approximation used in theories of polyelectrolytes. Molecular dynamics simulations using the Debye-Hückel pair potential of salt-free polyelectrolytes have been performed. The results of these simulations are compared to earlier"" Coulomb"" simulations which explicitly treated the counterions. We report here the comparisons of the osmotic pressure, the end-to-end distance and the single chain structure factor. In the dilute regime the Debye-Hückel chains are more elongated than the Coulomb chains implying that the counterion screening is stronger than the Debye-Hückel prediction. Like the Coulomb chains the Debye-Hückel chains contract significantly below the overlap density in contradiction to all theories. Entropy thus plays an important and sorely neglected role in theory.",Mark J Stevens and Kurt Kremer,60,9912167751659281406,Journal de Physique II,11,1607-1613,EDP Sciences,Structure of salt-free linear polyelectrolytes in the Debye-Hückel approximation,https://jp2.journaldephysique.org/articles/jp2/abs/1996/11/jp2v6p1607/jp2v6p1607.html,6,19963
