id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
292,"A novel and versatile family of enzymatically and reductively degradable α-amino acid-based poly(ester amide)s (SS-PEAs) were developed from solution polycondensation of disulfide-containing di-p-toluenesulfonic acid salts of bis-l-phenylalanine diesters (SS-Phe-2TsOH) with di-p-nitrophenyl adipate (NA) in N,N-dimethylformamide (DMF). SS-PEAs with Mn ranging from 16.6 to 23.6 kg/mol were obtained, depending on NA/SS-Phe-2TsOH molar ratios. The chemical structures of SS-PEAs were confirmed by 1H NMR and FTIR spectra. Thermal analyses showed that the obtained SS-PEAs were amorphous with a glass transition temperature (Tg) in the range of 35.2–39.5 °C. The in vitro degradation studies of SS-PEA films revealed that SS-PEAs underwent surface erosion in the presence of 0.1 mg/mL α-chymotrypsin and bulk degradation under a reductive environment containing 10 mM dithiothreitol (DTT). The …",Huanli Sun and Ru Cheng and Chao Deng and Fenghua Meng and Aylvin A Dias and Marc Hendriks and Jan Feijen and Zhiyuan Zhong,43,4035999769165389820,Biomacromolecules,2,597-605,American Chemical Society,"Enzymatically and reductively degradable α-amino acid-based poly (ester amide) s: synthesis, cell compatibility, and intracellular anticancer drug delivery",https://pubs.acs.org/doi/abs/10.1021/bm501652d,16,2015
293,"Poly(ether ester amide) (PEEA) copolymers based on poly(ethylene glycol) (PEG), 1,4-butanediol and dimethyl-7,12-diaza-6,13-dione-1,18-octadecanedioate were evaluated as scaffold materials for tissue engineering. A PEEA copolymer based on PEG with a molecular weight of 300 g/mol and 25 wt% of soft segments (300 PEEA 25/75) and the parent PEA polymer (0/100) sustain the adhesion and growth of endothelial cells. The in vivo degradation of melt-pressed PEEA and PEA discs subcutaneously implanted in the back of male Wistar rats was followed up to 14 weeks. Depending on the copolymer composition, a decrease in intrinsic viscosity of about 20–30% and mass loss up to 12% were measured. During the degradation process, erosion of the surface was observed by scanning electron microscopy and light microscopy. The thermal properties of the polymers during degradation were measured by …",AA Deschamps and Aart A van Apeldoorn and Joost Dick de Bruijn and Dirk W Grijpma and Jan Feijen,43,14484555150114883618,Biomaterials,15,2643-2652,Elsevier,Poly (ether ester amide) s for tissue engineering,https://www.sciencedirect.com/science/article/pii/S0142961203000541,24,2003
294,"Mixing aqueous poly(ethylene glycol)-poly(d-lactide) and poly(ethylene glycol)-poly(l-lactide) star block copolymer solutions resulted in the formation of stereocomplexed hydrogels within 1 min. A study towards the mechanism of the temperature dependent formation of stereocomplexes in the hydrogels using rheology and nuclear magnetic resonance experiments revealed that the formation of stereocomplexes is facilitated at higher temperatures, due to rearrangement in the micellar aggregates thereby exposing more PLA units available for stereocomplexation. The formed gels became temperature irreversible due to the presence of highly stable semi-crystalline stereocomplexed PLA domains. An enantiomeric mixture of 8-armed star block copolymers linked by an amide group between the poly(ethylene glycol) core and the poly(lactide) arms (PEG–(NHCO)–(PLA)8) yielded hydrogels with improved mechanical …",Sytze J Buwalda and Lucia Calucci and Claudia Forte and Pieter J Dijkstra and Jan Feijen,42,1509231624507525543,Polymer,14,2809-2817,Elsevier,"Stereocomplexed 8-armed poly (ethylene glycol)–poly (lactide) star block copolymer hydrogels: Gelation mechanism, mechanical properties and degradation behavior",https://www.sciencedirect.com/science/article/pii/S0032386112004065,53,2012
295,"The synthesis, morphology, and properties of segmented poly(ether amide)s based on flexible PTHF segments (Mn = 1.1 × 103 g mol–1) and uniform rigid oxalamide segments were investigated. The amount of oxalamide groups in the hard segment and the spacer length of bisoxalamide-based hydrogen bonded arrays were varied systematically. The segmented poly(ether amide) with single oxalamide groups connecting the polyether blocks was a sticky solid with a melting temperature of ∼25 °C. Incorporation of uniform hard segments consisting of two interconnected oxalamide units provided highly phase-separated thermoplastic elastomers with a broad temperature-independent rubber plateau. By decreasing the aliphatic spacer length separating two oxalamide units from 10 to 2 methylene groups, the melting transitions increased from 140 to 200 °C. FT-IR evidenced strongly hydrogen bonded and highly …",Niels J Sijbrandi and Ad J Kimenai and Edwin PC Mes and René Broos and Georg Bar and Martin Rosenthal and Yaroslav Odarchenko and Dimitri A Ivanov and Pieter J Dijkstra and Jan Feijen,42,3018529467722954490,Macromolecules,9,3948-3961,American Chemical Society,"Synthesis, morphology, and properties of segmented poly (ether amide) s with uniform oxalamide-based hard segments",https://pubs.acs.org/doi/abs/10.1021/ma2022309,45,2012
296,"Resorbable and elastomeric poly(trimethylene carbonate) (PTMC) networks were efficiently prepared by photoinitiated crosslinking of linear high-molecular-weight PTMC. To crosslink PTMC films, low-molecular-weight PTMC macromers with methacrylate end groups were synthesized and used as crosslinking aids. By exposing PTMC films containing only photoinitiator (Irgacure® 2959) or both photoinitiator and PTMC macromers to ultraviolet light, PTMC networks with high gel contents (87–95%) could be obtained. The crosslink density could be readily varied by adjusting the irradiation time or the amount of crosslinking aid used. The formed networks were flexible, with low elastic modulus values ranging from 7.1 to 7.5 MPa, and also showed excellent resistance to creep in cyclic tests. In vitro experiments showed that the photocrosslinked PTMC networks could be eroded by macrophages, and upon incubation …",Erhan Bat and Theo G Van Kooten and Jan Feijen and Dirk W Grijpma,42,11710361047880371934,Acta biomaterialia,5,1939-1948,Elsevier,Resorbable elastomeric networks prepared by photocrosslinking of high-molecular-weight poly (trimethylene carbonate) with photoinitiators and poly (trimethylene carbonate …,https://www.sciencedirect.com/science/article/pii/S1742706111000110,7,2011
297,"The ring‐opening polymerization (ROP) of ε‐caprolactone (ε‐CL), 4‐methyl‐ε‐caprolactone (4‐MeCL), and 6‐methyl‐ε‐caprolactone (6‐MeCL) with a single‐site chiral initiator, R,R′‐(salen) aluminum isopropoxide (R,R′‐[1]), was investigated. The kinetic data for the ROP of the three monomers at 90° in toluene corresponded to first‐order reactions in the monomer and propagation rate constants of kε‐CL > k4‐MeCL ≫ k6‐MeCL. A notable stereoselectivity with a preference for the R‐enantiomer was observed in the ROP of 6‐MeCL with R,R′‐[1], whereas for 4‐MeCL, no stereoselectivity was found. © 2006 Wiley Periodicals, Inc. J Polym Sci Part A: Polym Chem 45: 429–436, 2007.",Mark R Ten Breteler and Zhiyuan Zhong and Pieter J Dijkstra and Anja RA Palmans and Joris Peeters and Jan Feijen,42,11314665787105528659,Journal of Polymer Science Part A: Polymer Chemistry,3,429-436,"Wiley Subscription Services, Inc., A Wiley Company",Ring‐opening polymerization of substituted ε‐caprolactones with a chiral (salen) AlOiPr complex,https://onlinelibrary.wiley.com/doi/abs/10.1002/pola.21841,45,2007
298,"Polystyrene surfaces obtained by spin-coating a solution of polystyrene in toluene on a gold layer were functionalized with carboxylic acid groups by preadsorption of the sodium salt of undecylenic acid, followed by an argon plasma treatment. A conjugate of albumin and heparin (alb-hep) was covalently immobilized onto the functionalized surface via preactivation of carboxylic acid groups with a water-soluble carbodiimide. The immobilization of alb-hep conjugate and the subsequent interactions of the heparinized surface with antithrombin III (ATIII, a heparin cofactor) and thrombin were monitored with surface plasmon resonance (SPR). The surface concentration of conjugate as determined with SPR deviated quantitatively from the results obtained with radiolabelled conjugate. The difference in surface concentrations of conjugate obtained with the two methods probably originates from the uncertainty of the …",CJ Van Delden and JP Lens and RPH Kooyman and GHM Engbers and Jan Feijen,42,11396023168362834883,Biomaterials,12,845-852,Elsevier,Heparinization of gas plasma-modified polystyrene surfaces and the interactions of these surfaces with proteins studied with surface plasmon resonance,https://www.sciencedirect.com/science/article/pii/S0142961296002098,18,1997
299,"Poly(trimethylene carbonate) (PTMC) macromers with molecular weights (Mn) between 1000 and 41,000 g mol−1 were prepared by ring opening polymerization and subsequent functionalization with methacrylate end groups. Flexible networks were obtained by radical photo-crosslinking reactions of these macromers. With increasing molecular weight of the macromer the networks obtained showed increasing swelling ratios in chloroform and decreasing glass transition temperatures, reaching a constant value of approximately −18 °C, which is close to that of linear high molecular weight PTMC. For all prepared networks the creep resistance was high. However, the molecular weight of the macromer strongly influenced the tensile properties of the networks. With increasing molecular weight of the macromer the E-modulus of the networks decreased from 314 MPa (lowest Mn) to 5 MPa (highest Mn), while their …",S Schüller-Ravoo and Jan Feijen and Dirk W Grijpma,41,18165713143103451790,Acta biomaterialia,10,3576-3585,Elsevier,"Flexible, elastic and tear-resistant networks prepared by photo-crosslinking poly (trimethylene carbonate) macromers",https://www.sciencedirect.com/science/article/pii/S1742706112002528,8,2012
300,"The aggregation behavior and dynamics of poly(ethylene glycol) (PEG) and poly(lactide) (PLA) chains in a homologous series of eight-armed PEG-PLA star block copolymers ((PEG65-NHCO-PLAn)8 with n = 11, 13, and 15) in water at different concentrations and temperatures were studied by means of 1H and 13C NMR spectroscopy and 1H longitudinal relaxation time analysis. The state of water in these systems was also investigated through the combined use of 1H and 2H longitudinal relaxation time measurement. On the basis of the NMR experimental findings and of dynamic light scattering measurements, (PEG65-NHCO-PLAn)8 in water can be described as self-aggregated systems with quite rigid hydrophobic domains made of PLA chains and aqueous domains where both PEG chains and water molecules undergo fast dynamics. A smaller number of rigid domains was found for (PEG65-NHCO-PLA11)8 …",Lucia Calucci and Claudia Forte and Sytze J Buwalda and Pieter J Dijkstra and Jan Feijen,41,4420697319405678914,Langmuir,15,12890-12896,American Chemical Society,Self-aggregation of gel forming PEG-PLA star block copolymers in water,https://pubs.acs.org/doi/abs/10.1021/la101613b,26,2010
301,"Biodegradable hollow fibres with an asymmetric wall, the cavity of which containing an active substance like a drug, hormone etc. or a dilute form of the latter and both ends of the hollow fibre being closed for the controlled release of the active substance as well as a process for the manufacturing of such hollow fibres.",,41,9229163144304637659,,,,,Biodegradable polymer substrates loaded with active substance suitable for the controlled release of the active substance by means of a membrane,https://patents.google.com/patent/US4965128A/en,,1990
302,"To evaluate the effect of quaternary nicotinamide pendant groups on gene delivery properties, a series of poly(amido amine) (co)polymers were synthesized by Michael addition polymerization of N, N′‐cystaminebisacrylamide with variable ratios of 1‐(4‐aminobutyl)‐3‐carbamoylpyridinium (Nic‐BuNH2), and tert‐butyl‐4‐aminobutyl carbamate (BocNH‐BuNH2), yielding poly(amido amine)s (NicX‐NHBoc) with X=0, 10, 30, and 50 % of quaternary nicotinamide groups in the polymer side chains. Deprotection of the pendant Boc‐NH groups afforded an analogous series of polymers (NicX‐NH2) with higher charge density (due to the presence of protonated primary amino groups in the side chains) and subsequent acetylation yielded a series of polymers (NicX‐NHAc) of lower hydrophobicity than the Boc‐protected polymers. The polymers with the Boc‐protected or the acetylated amino groups showed high buffer …",Miguel A Mateos‐Timoneda and Martin C Lok and Wim E Hennink and Jan Feijen and Johan FJ Engbersen,40,10068003936616840817,ChemMedChem: Chemistry Enabling Drug Discovery,3,478-486,WILEY‐VCH Verlag,Poly (amido amine) s as gene delivery vectors: effects of quaternary nicotinamide moieties in the side chains,https://onlinelibrary.wiley.com/doi/abs/10.1002/cmdc.200700279,3,2008
303,"Glutaraldehyde (GA) fixation of bioprosthetic tissue is a well adapted technique, with commercial products on the market for almost 40 years. Amine groups present in tissue react with GA to form different types of cross‐links. An estimation of the degree of cross‐linking of the tissue can be obtained by measuring the concentration of residual amine groups, which is frequently carried out with the 2,4,6 trinitrobenzene sulphonic acid (TNBS) assay. Cross‐linked tissue and collagen matrices are usually further characterized by determining their physical properties (such as the shrinkage temperature), biological properties (such as resistance to enzymatic degradation), and mechanical properties before in vivo evaluation takes place. In an effort to improve the properties of cross‐linked tissue and collagen, alternative cross‐linking methods have been developed. One of these methods is based on the use of water soluble …",Frank Everaerts and Mark Torrianni and Marc Hendriks and Jan Feijen,40,119666235664391611,"Journal of Biomedical Materials Research Part A: An Official Journal of The Society for Biomaterials, The Japanese Society for Biomaterials, and The Australian Society for Biomaterials and the Korean Society for Biomaterials",4,1176-1183,"Wiley Subscription Services, Inc., A Wiley Company",Quantification of carboxyl groups in carbodiimide cross‐linked collagen sponges,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.a.31398,83,2007
304,"To obtain plasma polymerized (PP) layers with a high retention of the conjugated monomer structure, fragmentation during deposition should be minimized. Different methylated and halogenated thiophenes were used as monomers in plasma polymerization, and the influence of the substituent(s) on fragmentation during deposition was investigated. With the use of optical emission spectroscopy (OES) and mass spectroscopy (MS), it was found that methylated thiophenes show a low degree of fragmentation during deposition, whereas for halogenated thiophenes a high degree of fragmentation was observed. For a specific substituent, fragmentation was less for thiophene derivatives with substitution on the 2-position than on the 3-position. Disubstituted thiophenes always showed less fragmentation than their monosubstituted analogues. Due to the lower degree of fragmentation, PP layers from methylated …",LMH Groenewoud and GHM Engbers and Jan Feijen,40,15471124599214570344,Langmuir,4,1368-1374,American Chemical Society,Plasma polymerization of thiophene derivatives,https://pubs.acs.org/doi/abs/10.1021/la020292c,19,2003
305,"Protein-containing films and microspheres, based on poly(ethylene glycol)–poly(butylene terephthalate) (PEG–PBT) multiblock copolymers, were prepared from water-in-oil (w/o) emulsions. The properties of the matrices could be controlled by the water-to-polymer ratio (w/p) in the w/o emulsion. A linear increase in water uptake of the matrices was observed with increasing emulsion w/p. This could be explained by an increase in the number of dispersed water-rich domains in the polymer matrix. At low volume fraction of the dispersed phase (ϵ), lysozyme release was mainly dependent on the permeability of the swollen polymer bulk. Above a critical volume fraction (the percolation threshold ϵc), the dispersed water-rich phase formed an interconnected network, which largely enhanced the permeability of the matrix. Determination of the permeability of PEG–PBT matrices for vitamin B12 as a function of ϵ confirmed …",JM Bezemer and DW Grijpma and PJ Dijkstra and CA Van Blitterswijk and J Feijen,40,11653417045151150656,Journal of controlled release,2-3,307-320,Elsevier,Control of protein delivery from amphiphilic poly (ether ester) multiblock copolymers by varying their water content using emulsification techniques,https://www.sciencedirect.com/science/article/pii/S0168365999002874,66,2000
306,"The influence of substrate wettability on leukocyte adhesion was studied using a series of polyurethane films with different surface wettabilities, prepared by a two step gas plasma modification procedure. In the first step the films were made hydrophobic by exposure to a tetrafluoromethane plasma. In the second step hydrophilicity was gradually increased by exposure to an argon plasma. XPS analysis of these films demonstrated that the first step resulted in the incorporation of fluor into the film surface (∼50 At.-%). In the second step fluor was almost completely removed from the surface, while the surface oxygen concentration increased from 5 to 20 At.-%. The wettability of the modified films, as characterized by water contact angle measurements, increased as a function of the argon treatment time. The advancing/receding contact angles (Wilhelmy plate method ) decreased from 128/83 to 50/2 degrees respectively …",Anton Bruil and Laura M Brenneisen and Johannes GA Terlingen and Tom Beugeling and Willem G van Aken and Jan Feijen,40,18027908154840074016,Journal of colloid and interface science,1,72-81,Academic Press,In vitro leukocyte adhesion to modified polyurethane surfaces: II. Effect of wettability,https://www.sciencedirect.com/science/article/pii/S0021979784712070,165,1994
307,"In order to introduce carboxylic acid groups at the surface of poly(ethylene) (PE) films, an attempt was made to covalently link a preadsorbed layer of poly(acrylic acid) (PAAc) on a PE film by an argon or tetrafluoromethane (CF4) plasma treatment. Surface analysis was performed by XPS (X‐ray photoelectron spectroscopy) and water contact angle measurements. It was shown that by treatment of a PAAc layer preadsorbed on PE with an argon or a CF4 plasma, a small amount of carboxylic acid groups was introduced at the surface. A similar amount of these groups was obtained by plasma treatment of PE films without a preadsorbed PAAc layer. A comparison of the etching rates of PAAc and PE by either an argon or a CF4 plasma, showed that PAAc is etched much faster by both types of plasmas than PE. The preadsorbed PAAc layer on PE is etched off before it could be immobilized by either an argon or a CF4 …",Johannes GA Terlingen and Allan S Hoffman and Jan Feijen,40,130010196012511508,Journal of applied polymer science,9,1529-1539,"Wiley Subscription Services, Inc., A Wiley Company",Effect of glow discharge treatment of poly (acrylic acid) preadsorbed onto poly (ethylene),https://onlinelibrary.wiley.com/doi/abs/10.1002/app.1993.070500906,50,1993
308,"Surface coatings of the albumin‐heparin conjugates were developed to improve the blood compatibility of polymeric materials. Glass, PVC, Biomer and cellulose acetate were coated with albumin‐heparin conjugate and its adsorption and desorption behavior on glass in particular was studied using 3H and 51Cr radiolabeled conjugates. Precoated materials showed a significant prolongation of the Lee‐White clotting time as compared with noncoated ones. It was demonstrated that the prolonged clotting time for pretreated glass was due to surface bound conjugate. Prolonged recalcification times of plasma exposed to glass, Biomer, and PVC were obtained using albumin‐heparin conjugate precoated surfaces. Albumin‐heparin conjugates with high affinity for antithrombin III gave more prolonged clotting times as low affinity conjugates when used as coatings for glass. This indicates that the behaviour of heparin in …",WE Hennink and SW Kim and Jan Feijen,40,3739533316300837250,Journal of biomedical materials research,8,911-926,"John Wiley & Sons, Inc.",Inhibition of surface induced coagulation by preadsorption of albumin‐heparin conjugates,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820180806,18,1984
309,"The application of cell-penetrating peptides like TAT for in vivo targeted delivery is limited because the penetration behavior is not cell-specific. Herein, we designed cRGD and TAT comodified cross-linkable micelles (cRGD/TAT CMs), in which the TAT peptide was shielded by relatively long poly(ethylene glycol) (PEG) chains. Docetaxel (DTX)-loaded cRGD/TAT CMs were very stable with minimal drug leakage under physiological conditions, whereas rapid DTX release took place in a reductive environment. Flow cytometry showed that the cRGD/TAT CMs with molar ratios of 20% cRGD and 10% TAT (cRGD20/TAT10 CMs) were selectively and efficiently taken up by ανβ3-overexpressing U87MG glioma cells, with 8.3-fold and 18.3-fold higher uptake than cRGD20 CMs and PEG CMs, respectively. DTX-loaded cRGD20/TAT10 CMs exhibited a high cytotoxicity in U87MG cells, leading to rapid apoptosis of the tumor …",Yaqin Zhu and Jian Zhang and Fenghua Meng and Chao Deng and Ru Cheng and Jan Feijen and Zhiyuan Zhong,39,9412929076604579717,ACS applied materials & interfaces,41,35651-35663,American Chemical Society,cRGD/TAT dual-ligand reversibly cross-linked micelles loaded with docetaxel penetrate deeply into tumor tissue and show high antitumor efficacy in vivo,https://pubs.acs.org/doi/abs/10.1021/acsami.7b12439,9,2017
310,"Scaffolds with a nano-fibrous morphology are favored for certain tissue engineering applications as this morphology mimics the tissue’s natural extracellular matrix secreted by the cells, which consists of mainly collagen fibers with diameters ranging from 50 to 400 nm. Porous poly(l-lactide) (PLLA) scaffolds obtained by phase inversion methods generally have a solid-wall pore morphology. In contrast, this work presents a facile method to fabricate highly porous and highly interconnected nano-fibrous scaffold sheets by phase inversion using PLLA of very high molecular weight (5.7 × 105 g mol–1). The scaffold sheets consist of nano-fibers within the desired range of 50–500 nm. When applying phase separation micromolding as a fabrication method besides the porous nano-fibrous morphology, an additional topography can be introduced into these sheets. Culturing of C2C12 pre-myoblasts on these nano-fibrous …",Bernke J Papenburg and Lydia AM Bolhuis-Versteeg and Dirk W Grijpma and Jan Feijen and Matthias Wessling and Dimitrios Stamatialis,39,16892129321435249853,Acta biomaterialia,7,2477-2483,Elsevier,A facile method to fabricate poly (L-lactide) nano-fibrous morphologies by phase inversion,https://www.sciencedirect.com/science/article/pii/S1742706109005923,6,2010
311,"AIMS: To assess the spatial geometry of drug-eluting stents (DES) following extremely oversized proximal postdilatation. Interventions of distal left main (LM) disease generally require stenting across the LM bifurcation with inherent vessel tapering along this segment and a high likelihood of stent malapposition, which can be avoided by such postdilations. METHODS AND RESULTS: Sixteen DES (four 3.5 mm-samples of Cypher Select Plus, Taxus Liberté, Endeavor Resolute, Xience V) were deployed in water; 12 samples were then proximally postdilated with noncompliant 5.0 mm balloons at 18 atm. All samples were examined by micro-computed tomography. Taxus Liberté, Endeavor Resolute, and Xience V, showed increased cell areas in the transitional region (just distal to postdilated region), while Cypher Select showed its largest cells inside the postdilated region. Overall, the largest maximum cell area was observed in Endeavor Resolute, while Cypher Select showed the smallest (p< 0.001, for both). In addition, the size of the very proximal postdilated cells was relatively small in most DES except Xience V. CONCLUSIONS: Extremely oversized partial stent postdilatation demonstrated significant between-DES differences in final spatial stent configuration and maximum cell size. These data could be of practical interest with regard to coronary interventions in LM stems with stenting across the LM bifurcation.",MW Basalus and K Gert van Houwelingen and MJ Ankone and Jan Feijen and Clemens von Birgelen,39,1351311980001649261,EuroIntervention: journal of EuroPCR in collaboration with the Working Group on Interventional Cardiology of the European Society of Cardiology,1,141-148,,Micro-computed tomographic assessment following extremely oversized partial postdilatation of drug-eluting stents.,https://europepmc.org/article/med/20542810,6,2010
312,"Albumin-heparin and albumin microspheres were prepared as ion exchange gels for the controlled release of positively charged polypeptides and proteins. The adsorption isotherms of chicken egg and human lysozyme, as model proteins, on microspheres were obtained. An adsorption isotherm of chicken egg lysozyme on albumin-heparin microspheres was linear until saturation was abruptly reached,The adsorption isotherms of human lysozyme at low and high ionic strength were typical of adsorption isotherms of proteins on ion exchange gels. The adsorption of human lysozyme on albumin-heparin and albumin microspheres fit the Freundlich equation suggesting heterogeneous binding sites. This was consistent with the proposed multivalent, electrostatic interactions between human lysozyme and negatively charged microspheres. Scatchard plots of the adsorption processes of human lysozyme on albumin …",Glen S Kwon and You Han Bae and Harry Cremers and Jan Feijen and Sung Wan Kim,39,11025552287538534386,Journal of controlled release,2,83-93,Elsevier,Release of proteins via ion exchange from albumin-heparin microspheres,https://www.sciencedirect.com/science/article/pii/016836599290193U,22,1992
313,"Glioma is a highly challenging human malignancy as drugs typically exhibit a low blood-brain barrier (BBB) permeability as well as poor glioma selectivity and penetration. Here, we report that tandem nanomicelles co-functionalized with brain tumor-targeting and cell-penetrating peptides, Angiopep-2 and TAT, enable a highly efficacious and specific anti-glioma chemotherapy. Interestingly, tandem nanomicelles with 20 mol% Angiopep-2 and 10 mol% TAT linked via long and short poly(ethylene glycol)s, respectively, while maintaining a high glioma cell selectivity display markedly enhanced BBB permeation, glioma accumulation and penetration, and glioma cell uptake. We further show that docetaxel-loaded tandem nanomicelles have a long blood circulation time in mice and significantly better inhibit orthotopic U87MG human glioma than the corresponding Angiopep-2 single peptide-functionalized control …",Yaqin Zhu and Yu Jiang and Fenghua Meng and Chao Deng and Ru Cheng and Jian Zhang and Jan Feijen and Zhiyuan Zhong,38,15026016402319791715,Journal of controlled release,,1-8,Elsevier,Highly efficacious and specific anti-glioma chemotherapy by tandem nanomicelles co-functionalized with brain tumor-targeting and cell-penetrating peptides,https://www.sciencedirect.com/science/article/pii/S016836591830155X,278,2018
314,"Biodegradable elastomeric networks were prepared from ethyl fumarate-functionalized poly(trimethylene carbonate) oligomers. Photocrosslinkable macromers were synthesized by reacting three-armed, hydroxyl group-terminated poly(trimethylene carbonate) oligomers with fumaric acid monoethyl ester at room temperature using N,N-dicyclohexylcarbodiimide as a coupling agent and 4-dimethylamino pyridine as a catalyst. Poly(trimethylene carbonate) macromers with molecular weights ranging between 4500 and 13,900 were prepared and crosslinked by ultraviolet-initiated radical polymerization. The gel contents of the resulting transparent networks varied between 74% and 80%. All obtained networks had low glass transition temperatures, which varied between −18 and −13 °C. They showed rubber-like behavior and excellent mechanical properties, with tensile strengths and elongations at break of up to 17.5 …",Qingpu Hou and Dirk W Grijpma and Jan Feijen,38,14937357441352304494,Acta biomaterialia,5,1543-1551,Elsevier,Creep-resistant elastomeric networks prepared by photocrosslinking fumaric acid monoethyl ester-functionalized poly (trimethylene carbonate) oligomers,https://www.sciencedirect.com/science/article/pii/S1742706108004030,5,2009
315,"The morphology of a highly asymmetric double crystallizable poly(ε-caprolactone-b-ethylene oxide) (PCL-b-PEO) block copolymer has been studied with in situ simultaneously small and wide-angle x-ray scattering as well as atomic force microscopy. The molecular masses Mn of the PCL and PEO blocks are 24 000 and 5800, respectively. X-ray scattering and rheological measurements indicate that no microphase separation occurs in the melt. Decreasing the temperature simultaneously triggers off a crystallization of PCL and microphase separation between the PCL and PEO blocks. Coupling and competition between microphase separation and crystallization results in a morphology of PEO spheres surrounded by PCL partially crystallized in lamella. Further decreasing temperature induces the crystallization of PEO spheres, which have a preferred orientation due to the confinements from hard PCL crystalline …",Liangbin Li and Fenghua Meng and Zhiyuan Zhong and Dmytro Byelov and Wim H de Jeu and Jan Feijen,38,16858384011691795499,The Journal of chemical physics,2,024904,American Institute of Physics,Morphology of a highly asymmetric double crystallizable poly(-caprolactone--ethylene oxide) block copolymer,https://aip.scitation.org/doi/abs/10.1063/1.2405357,126,2007
316,"EightEscherichia coli strains were characterized by determining their adhesion to xylene, surface free energy, zeta potential, relative surface charge, and their chemical composition. The latter was done by applying X-ray photoelectron spectroscopy (XPS) and infrared spectroscopy (IR). No relationship between the adhesion to xylene and the water contact angles of these strains was found. Three strains had significantly lower surface free energies than the other strains. Surface free energies were either obtained from polar and dispersion parts or from Lifshitz-van der Waals and acid/base parts of the surface free energy. A correlation (r=0.97) between the polar parts and the electron-donor contributions to the acid/base part of the surface free energy was found. The zeta potentials of all strains, measured as a function of pH (2–11), were negative. Depending on the zeta potential as a function of pH, three …",G Harkes and HC Van der Mei and PG Rouxhet and J Dankert and HJ Busscher and Jan Feijen,38,5998460053920391298,Cell Biochemistry and Biophysics,1,17-32,Humana Press,Physicochemical characterization ofEscherichia coli,https://link.springer.com/article/10.1007/BF02782652,20,1992
317,"The adhesion of human blood platelets onto vascular catheters was studied using a specially designed perfusion chamber. Polyurethane catheters were exposed to citrated human blood for different periods (up to 20 min) and at different wall shear rates (190, 260, 330 sec−1). The rate of platelet adhesion was determined using 111In‐labeled platelets, while the morphology of adhering platelets was investigated using scanning electron microscopy. A linear increase in platelet adhesion was found within the first 10 min of perfusion, after which a plateau value was reached. The number of adhering platelets did not vary significantly with the shear rates applied, which may indicate that within the range of shear rates studied, the adhesion of platelets onto the catheter surface is mainly determined by the rate of the reaction between the platelets and the material surface. Catheters coated with a conjugate of heparin and …",GHM Engbers and L Dost and WE Hennink and PAMM Aarts and JJ Sixma and Jan Feijen,38,14472834609816023999,Journal of biomedical materials research,5,613-627,"John Wiley & Sons, Inc.",An in vitro study of the adhesion of blood platelets onto vascular catheters. Part I,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820210507,21,1987
318,"Based on the overexpression of specific receptors on tumor cells, active targeting nanomedicines have been developed with the ability to efficiently deliver imaging agents in the tumor area or anticancer drugs into tumor cells via receptor-mediated endocytosis. Nevertheless, the efficacy of single-ligand nanomedicines is still limited due to the complexity of the tumor microenvironment. In recent years, dual-ligand nanomedicines have attracted a lot of interest, because these nanomedicines endowed with versatile functions, have the potential to improve the efficacy of tumor-targeted delivery. In this review, an overview of various dual-ligand nanomedicines for tumor targeted therapy will be presented, the role of cell penetrating peptides in combination with targeting ligands will be discussed and factors that affect the targeting efficacy of dual-ligand nanomedicines will be evaluated.",Yaqin Zhu and Jan Feijen and Zhiyuan Zhong,37,17071091826455297329,,,65-85,Elsevier,Dual-targeted nanomedicines for enhanced tumor treatment,https://www.sciencedirect.com/science/article/pii/S1748013217304346,18,2018
319,"Using phase separation micromolding (PSμM) we developed porous micro-patterned sheets from amorphous poly(1,3-trimethylene carbonate) (PTMC). The use of these PTMC sheets can be advantageous in tissue engineering applications requiring highly flexible constructs. Addition of poly(ethylene oxide) (PEO) in various amounts to PTMC casting solutions provides PTMC sheets with tailored porosity and pore sizes in the range 2–20 μm. The pore-forming effect of PEO during the phase separation process is evaluated and glucose transport measurements show that the pores are highly interconnected. Additionally, tailoring the micro-pattern design yields PTMC sheets with various surface topographies. Cell culturing experiments with C2C12 pre-myoblasts revealed that cell attachment and proliferation on these sheets is relatively high and that the micro-pattern topography induces a clearly defined cell …",Bernke J Papenburg and Sigrid Schüller-Ravoo and Lydia AM Bolhuis-Versteeg and Liesbeth Hartsuiker and Dirk W Grijpma and Jan Feijen and Matthias Wessling and Dimitrios Stamatialis,37,4998934986599621300,Acta biomaterialia,9,3281-3294,Elsevier,"Designing porosity and topography of poly (1, 3-trimethylene carbonate) scaffolds",https://www.sciencedirect.com/science/article/pii/S1742706109002219,5,2009
