,Unnamed: 0,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
367,7283,Reducción del impacto del estrés y prevención de déficits asociados con el envejecimiento en ratas: la estimulación postnatal y el enriquecimiento ambiental,1994.0,Pilar Ferré and Rosa María Escorihuela and Albert Fernández-Teruel and Adolf Tobeña Pallarés and Bernardo Castellano and Berta González and Joan Francesc Núñez and Ernesto García,,,,,Murcia: Universidad de Murcia. Servicio de Publicaciones,When organisms perceive any perturbation in the outside word that can disrupt homeostasis. they engage in a set of physiological responses in order to reestablish homeostasis. But. if mantained for a long time. those responses can be damaging and. in fact. they could be related to the appearance of some age-related deficits. Two early manipulations. such as environmental enrichment and postnatal handling have been hypothesized to prevent age-related cognitive and neural deficits in rodents. A long-lasting reduction of emotional reactivity to stress has been proposed as the main mechanism mediating long-term effects of both treatments. The aim of the present work was to revise some previous findings which are in agreement with that proposal. as well as to report some results from our laboratory which replicate and extend that hypothesis.,True,rN2tDIgAAAAJ:RGFaLdJalmkC,2,https://revistas.um.es/analesps/article/view/29531,5525487067492004837,/scholar?cites=5525487067492004837,,https://revistas.um.es/analesps/article/download/29531/28591,0,1,qivqs9AAAAAJ | rN2tDIgAAAAJ | 4Qa9JG4AAAAJ | None | rxZEVmcAAAAJ | oYoBH-YAAAAJ | C9nm7msAAAAJ | 3A8PfqoAAAAJ
368,7284,Effects of early stimulation and/or perinatal flumazenil on emotional behavior of two psychogenetically-selected rat lines with divergent emotionality profiles,1992.0,A Fernández-Teruel and RM Escorihuela and P Driscoll and K Bättig and A Tobeña,25.0,Pharmacological Research,,27-28,Academic Press,The Roman high-and low-avoidance (RHA/Verh and RLA/Verh) rat lines have been selectively bred for rapid vs non-learning of two-way (shuttlebox) avoidance. and they present divergent emotionality profiles. with RLA/Verh rats being more emotionally reactive than RHA/Verh rats (Driscoll and Battig 1982; Fernandez-Teruel et al.. 1992). On the other hand. it has been shown that postnatal handling (H; consisting of removing the pups from the nest twice daily and placing them individually in plastic cages for a period of 10 min. between postnatal days 1 and 21) and perinatal flumazenil (Ro 15-1788) administration induce similar enduring reductions of emotionality in rats (Marczynski and Urbancic 1988; see Fernandez-Teruel et al.. 1992 for references). As neither the consequences of perinatal administration of flumazenil nor its possible interaction with infantile stimulation (H) have been yet evaluated in selectively …,True,rN2tDIgAAAAJ:J_g5lzvAfSwC,2,http://scholar.google.com/scholar?cluster=12735843300958711409&hl=en&oi=scholarr,12735843300958711409,/scholar?cites=12735843300958711409,,,0,1,4Qa9JG4AAAAJ | rN2tDIgAAAAJ | NvBJvGQAAAAJ | Nxyr0WYAAAAJ | y9ickJoAAAAJ
369,7285,Consequences of eliminating adenosine A (1) receptors in mice,2003.0,BB Fredholm and L Halldner and C Johansson and G Schulte and C Lovdahl and P Thoren and TV Dunwiddie and SA Masino and W Poelchen and LH Diao and P Illes and NR Zahniser and G Valen and S Tokuno and H Sommerschild and L Gimenez-Llort and A Fernandez-Teruel and RM Escorihuela and Z Wiesenfeld-Hallin and XJ Xu and A Hardemark and E Herlenius and S Pekny and S Gebre-Medhin and R Brown and A Ollerstam and AEG Persson and O Skott and B Johansson,58.0,DRUG DEVELOPMENT RESEARCH,4,350-353,WILEY-LISS,The second coding exon of the adenosine A1 receptor gene was eliminated by homologous recombination. The phenotype of mice (mixed C57B6/129OlaHsd background) was studied. using siblings from matings of heterozygous mice. Among the offspring the ratio between+/+.+/−and−/−animals was 1:2:1. Over the first half‐year—at least—growth and viability were the same in all genotypes. Binding of A1 ligands was eliminated in−/−mice and halved in+/−mice. Blood pressure was increased in−/−mice and this was paralleled by an increase in plasma renin. Heart rate was unaffected. as was contractility. Furthermore. the response of the perfused heart to ischemia was similar in+/+and −/−hearts. However. remote preconditioning was eliminated in−/−mouse hearts. Tubuloglomerular feedback in the kidney was also lost in−/−mice. The analgesic response to a non‐selective adenosing receptor agonist was lost in …,True,rN2tDIgAAAAJ:ZHo1McVdvXMC,1,https://onlinelibrary.wiley.com/doi/abs/10.1002/ddr.10170,15718884495619875857,/scholar?cites=15718884495619875857,,http://www.academia.edu/download/45089588/Consequences_of_eliminating_adenosine_A120160425-25294-83hojr.pdf,0,1,None | None | meNpXKYAAAAJ | VqUqAa8AAAAJ | Wyz8hiAAAAAJ | 1ONcuFwAAAAJ | None | None | None | None | KcIJ65AAAAAJ | None | hUIzv64AAAAJ | Et7Q8R8AAAAJ | None | rmqrQecAAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ | None | tpseCsEAAAAJ | None | 698eEVoAAAAJ | Ew8_lQEAAAAJ | Zrw-69AAAAAJ | 4eFp_yQAAAAJ | None | None | v2X2kwIAAAAJ | meNpXKYAAAAJ
370,7286,Consequences of eliminating adenosine A1 receptors in mice,2003.0,Bertil B Fredholm and Linda Halldner and Catarina Johansson and Gunnar Schulte and Cecilia Lövdahl and Peter Thoren and Thomas V Dunwiddie and Susan A Masino and Wolfgang Poelchen and Lihong Diao and Peter Illes and Nancy R Zahniser and Guro Valen and Shinichi Tokuno and Hilchen Sommerschild and Lydia Giménez‐Llort and Alberto Fernández‐Teruel and Rosa M Escorihuela and Zsuzsanna Wiesenfeld‐Hallin and Xiao‐Jun Xu and Anna Hårdemark and Eric Herlenius and Milos Pekny and Samuel Gebré‐Medhin and Russell Brown and Anna Ollerstam and A Erik G Persson and Ole Skøtt and Björn Johansson,58.0,Drug development research,4,350-353,Wiley Subscription Services. Inc.. A Wiley Company,The second coding exon of the adenosine A1 receptor gene was eliminated by homologous recombination. The phenotype of mice (mixed C57B6/129OlaHsd background) was studied. using siblings from matings of heterozygous mice. Among the offspring the ratio between+/+.+/−and−/−animals was 1:2:1. Over the first half‐year—at least—growth and viability were the same in all genotypes. Binding of A1 ligands was eliminated in−/−mice and halved in+/−mice. Blood pressure was increased in−/−mice and this was paralleled by an increase in plasma renin. Heart rate was unaffected. as was contractility. Furthermore. the response of the perfused heart to ischemia was similar in+/+and −/−hearts. However. remote preconditioning was eliminated in−/−mouse hearts. Tubuloglomerular feedback in the kidney was also lost in−/−mice. The analgesic response to a non‐selective adenosing receptor agonist was lost in …,True,rN2tDIgAAAAJ:M05iB0D1s5AC,1,https://onlinelibrary.wiley.com/doi/abs/10.1002/ddr.10170,15718884495619875857,/scholar?cites=15718884495619875857,,http://www.academia.edu/download/45089588/Consequences_of_eliminating_adenosine_A120160425-25294-83hojr.pdf,0,1,EI9lSO4AAAAJ | None | HTm8FAEAAAAJ | eapm_fEAAAAJ | None | None | None | None | None | None | None | None | None | x5etMb8AAAAJ | None | rmqrQecAAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ | None | 9SoUFN0AAAAJ | None | xtlRbosAAAAJ | Ew8_lQEAAAAJ | None | P-74hkMAAAAJ | None | zfRwq0UAAAAJ | v2X2kwIAAAAJ | 24ubx_wAAAAJ
371,7287,A quantitative trait locus influencing anxiety in the laboratory rat,2002.0,J Flint and A Fernandez-Teruel and RM Escorihuela and JA Gray and R Aguilar and L Gil and L Gimenez-Llort and A Tobena and A Bomhra and A Nicod and R Mott and P Driscoll and GR Dawson,32.0,,6,464-464,KLUWER ACADEMIC/PLENUM PUBL,"Send the bibliographic details of this record to your email address … Please enter the email 
address that the record information will be sent to … Please add any additional information 
to be included within the email … Flint. J.. Fernandez-Teruel. A.. Escorihuela. RM. Gray. JA. 
Aguilar. R.. Gil. L.. Gimenez-Llort. L.. Tobena. A.. Bomhra. A.. Nicod. A.. Mott. R.. Driscoll. P.. & 
Dawson. GR (2002). A quantitative trait locus influencing anxiety in the laboratory rat. BEHAVIOR 
GENETICS. 32(6). 464–464 … Flint. J.. et al. “A Quantitative Trait Locus Influencing Anxiety 
in the Laboratory Rat.” BEHAVIOR GENETICS. vol. 32. no. 6. BEHAVIOR GENETICS. 2002. 
pp. 464–64 … Flint. J. A Fernandez-Teruel. RM Escorihuela. JA Gray. R Aguilar. L Gil. L 
Gimenez-Llort. et al. 2002. “A Quantitative Trait Locus Influencing Anxiety in the Laboratory 
Rat.” BEHAVIOR GENETICS 32 (6): 464–64.  ",True,rN2tDIgAAAAJ:70eg2SAEIzsC,1,https://ora.ox.ac.uk/objects/uuid:49c98de0-b78d-4fb4-883c-ee9be51b41b1,12934477183351649980,/scholar?cites=12934477183351649980,,,0,1,HuU3MdgAAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ | JL0bK3gAAAAJ | J3KkU5EAAAAJ | lRPe4Y4AAAAJ | rmqrQecAAAAJ | y9ickJoAAAAJ | None | tBC-e1kAAAAJ | etElGFIAAAAJ | NvBJvGQAAAAJ | GPnC1cUAAAAJ
372,7288,Phospholipase C (PLC) beta1 levels in brain cortical membranes from RHA/Verh and RLA/Verh rats: effects of aging and neonatal handling,2000.0,A Fernández-Teruel and M Lopez-deJesus and A Zalduegui and O Goni and P Driscoll and A Tobena and RM Escorihuela and J Sallés,12.0,,,6-6,BLACKWELL SCIENCE LTD,,True,rN2tDIgAAAAJ:35N4QoGY0k4C,1,http://scholar.google.com/scholar?cluster=9605433105872414429&hl=en&oi=scholarr,9605433105872414429,/scholar?cites=9605433105872414429,,,0,1,4Qa9JG4AAAAJ | None | None | WnozGIAAAAAJ | NvBJvGQAAAAJ | y9ickJoAAAAJ | rN2tDIgAAAAJ | UJjfPrEAAAAJ
373,7289,Respuestas de estrés y efectos de la experiencia temprana: evidencia conductual. fisiológica y neuromorfológica,1998.0,Adolf Tobeña Pallarés and Luis Gil Calzada and Petter Driscoll and Bernardo Castellano and Raúl Aguilar and Alberto Fernández Teruel and Rosa María Escorihuela and Berta González,4.0,Ansiedad y estrés,2,135-170,Sociedad Española para el Estudio de la Ansiedad y el Estres (SEAS),"Información del artículo Respuestas de estrés y efectos de la experiencia
temprana: evidencia conductual. fisiológica y neuromorfológica.
",True,rN2tDIgAAAAJ:vV6vV6tmYwMC,1,https://dialnet.unirioja.es/servlet/articulo?codigo=186703,16481015890621122899,/scholar?cites=16481015890621122899,,,0,1,None | None | C3wwnGAAAAAJ | rxZEVmcAAAAJ | wW2xmi8AAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ | oYoBH-YAAAAJ
374,7290,Hippocampal/cortical cholinergic transduction mechanisms in psychogenetically-selected rat lines differ. as does sensitivity to oxotremorine.,1998.0,P Driscoll and J Sallés and RM Escorihuela and A Tobeña and W Langhans and A Fernández-Teruel,71.0,,,S20-S20,LIPPINCOTT WILLIAMS & WILKINS,,True,rN2tDIgAAAAJ:RYcK_YlVTxYC,1,http://scholar.google.com/scholar?cluster=3881051819432750622&hl=en&oi=scholarr,3881051819432750622,/scholar?cites=3881051819432750622,,,0,1,NvBJvGQAAAAJ | UJjfPrEAAAAJ | rN2tDIgAAAAJ | y9ickJoAAAAJ | kS2QNDgAAAAJ | 4Qa9JG4AAAAJ
375,7291,STRAIN-RELATED DIFFERENCES IN GABAERGIC AND DOPAMINERGIC TRANSMISSION IN ROMAN HIGH AVOIDANCE AND ROMAN LOW AVOIDANCE RATS.,1992.0,O Giorgi and M Orlandi and MG Pibiri and RM Escorihuela and MG Corda,3.0,Behavioural Pharmacology,,12,LWW,"You may be trying to access this site from a secured browser on the server. Please enable scripts
and reload this page. Log in Your account has been temporarily locked Your account has been
temporarily locked due to incorrect sign in attempts and will be automatically unlocked in 30
mins. For immediate assistance. contact Customer Service: 800-638-3030 (within USA).
301-223-2300 (international) customerservice@lww.com. Invalid username or password. Try
again or register an account. default message. Login. No user account? Register for free. Register
for free. Lippincott Journals Subscribers. use your username or email along with your password
to log in. Forgot Password? or; Register Register for a free account. Existing User Log In Existing
User Log In. Registered users can save articles. searches. and manage email alerts. All
registration fields are required. What's your profession?
",True,rN2tDIgAAAAJ:ldfaerwXgEUC,1,https://journals.lww.com/behaviouralpharm/Citation/1992/04001/STRAIN_RELATED_DIFFERENCES_IN_GABAERGIC_AND.32.aspx,14759849014531243741,/scholar?cites=14759849014531243741,,,0,1,km328qkAAAAJ | YanBW9AAAAAJ | None | rN2tDIgAAAAJ | None
376,7292,Corrigendum to: Wnt pathway regulation by long-term moderate exercise in rat hippocampus [Brain Res. 1543 (2014) 38–48],2015.0,S Bayod and I Mennella and S Sanchez-Roige and JF Lalanza and RM Escorihuela and A Camins and M Pallàs and AM Canudas,,Brain Research,1600,111,,,True,rN2tDIgAAAAJ:u_35RYKgDlwC,0,https://www.infona.pl/resource/bwmeta1.element.elsevier-0ff733c7-4179-3fe2-927d-599732569703,,,,,0,1,BfoIvRAAAAAJ | BTehSakAAAAJ | -_BYQwwAAAAJ | IeoZp7YAAAAJ | rN2tDIgAAAAJ | q0hrLzwAAAAJ | lcwElTEAAAAJ | Sap_KCoAAAAJ
377,7293,Investigación en clínica neuropsiquiátrica,2014.0,Adolf Tobeña and R Duñó and E Baillés and R Torrubia and L García and J Alonso and J Peña and J Moya and N Cardoner and E Grive and M Gomà and J Capellades and A Fernández and M Casas and N Bargalló and O Vilarroya and M Delgado and J Pérez and R Jiménez and MP Alonso and MD De la Calzada and JC Guillé and RM Escorihuela and D Bergé and EM Miralles and A Mané and J Munuera and JC Soliva and D Palao and M Corominas and M Díaz and M Rovira and S Carmona,,,,,,,True,rN2tDIgAAAAJ:D03iK_w7-QYC,0,,,,,,0,1,y9ickJoAAAAJ | None | None | Ky3NzZkAAAAJ | 3Y0NyCQAAAAJ | JiG3rAkAAAAJ | 0Uah_dMAAAAJ | I75cpbIAAAAJ | tM9_gx4AAAAJ | None | VHs5BFEAAAAJ | NVCyKssAAAAJ | AUincdwAAAAJ | Ey8XGUgAAAAJ | LpaNdP8AAAAJ | CtoXLYAAAAAJ | LBY-iUcAAAAJ | Ud_lv6EAAAAJ | L5bDEyAAAAAJ | H9bbp5sAAAAJ | None | lOCeOWkAAAAJ | rN2tDIgAAAAJ | uEKU998AAAAJ | X3fnjbIAAAAJ | ACUmHJoAAAAJ | 4X0LSiwAAAAJ | None | zGb3yBgAAAAJ | k5KgjKYAAAAJ | VqWWNacAAAAJ | fd-gop4AAAAJ | Xz8W0EwAAAAJ
378,7294,La formación de competencias comunicativas no verbales en alumnos de Medicina: Una experiencia innovadora de integración de contextos de aprendizaje,2012.0,Beatriz Molinuevo and Rafael Torrubia and Albert Fernández-Teruel and Rosa Maria Escorihuela and Adolf Tobeña,1.0,Revista del Congrés Internacional de Docència Universitària i Innovació (CIDUI),1,,,Este trabajo presenta una innovación docente dirigida a estudiantes de segundo curso del Grado en Medicina de la Universitat Autònoma de Barcelona. La experiencia tiene como objetivo principal incluir el aprendizaje de competencias comunicativas no verbales en el currículo. según recomendaciones internacionales. desde la perspectiva de integración de dos contextos de aprendizaje: académico y clínico. Se describen los antecedentes y fundamentos de la experiencia y la metodología empleada. Finalmente. se presentan resultados de las valoraciones realizadas por los alumnos y por los profesionales de Centros de Atención Primaria participantes.,True,rN2tDIgAAAAJ:UxriW0iASnsC,0,https://www.cidui.org/revistacidui/index.php/cidui/article/view/64,,,,https://www.cidui.org/revistacidui/index.php/cidui/article/viewFile/64/55,0,1,3dioFSAAAAAJ | Ky3NzZkAAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ | y9ickJoAAAAJ
379,7295,Behavioral performance of aged wild type and APPSWE2576 mice fed with LMN diet,2009.0,Rosa M Escorihuela and Jéssica Ruiz and Irene Bolea and Gemma Comes and Juan Hidalgo and Bartolomé Ramírez and M Neus Anglés and José Ramón Morelló and Jordi Reguant and Mercè Boada and Mercedes Unzeta,5.0,Alzheimer's & Dementia,4,P245-P246,Elsevier,P1‐237: Behavioral performance of aged wild type and APPSWE2576 mice fed with LMN diet,True,rN2tDIgAAAAJ:KxtntwgDAa4C,0,https://alz-journals.onlinelibrary.wiley.com/doi/abs/10.1016/j.jalz.2009.04.244,,,,http://www.academia.edu/download/46002964/j.jalz.2009.04.24420160527-10019-2naahn.pdf,0,1,rN2tDIgAAAAJ | w6FErewAAAAJ | JUadRcsAAAAJ | None | qnJJZ7cAAAAJ | None | None | None | None | _67NQC4AAAAJ | None
380,7296,Obtención empírica del límite frecuencial entre las bandas de baja y altra frecuencia en análisis de variabilidad del ritmo cardíaco: aplicación en ratas y humanos,2009.0,Miguel Ángel García González and Mireya Fernández Chimeno and RM Escorihuela and Ll Capdevila and Juan José Ramos Castro,,,,,,Se propone un nuevo método para la determinación empírica de los límites entre las bandas de baja frecuencia y alta frecuencia del espectro de potencia de las series RR en los estudios de variabilidad del ritmo cardíaco. El método se ha aplicado a series RR obtenidas en humanos y ratas Sprague-Dawley. Para humanos el límite coincide con la recomendación de 0. 15 Hz mientras que para ratas Sprague-Dawley la metodología empleada sugiere un límite de 0. 75 Hz.,True,rN2tDIgAAAAJ:pyW8ca7W8N0C,0,https://upcommons.upc.edu/handle/2117/7491,,,,https://upcommons.upc.edu/bitstream/handle/2117/7491/CASEIB_2009_GarciaGzlez_145_Obtencion.pdf,0,1,BJwRbhQAAAAJ | R8I8uUYAAAAJ | rN2tDIgAAAAJ | 8OkvFVgAAAAJ | None
381,7297,Les rates amb més germans són menys ansioses quan són adultes,2008.0,Roser Nadal i Alemany and Rosa María Escorihuela,,,,0001-2,,"En aquest revelador estudi. científics de l'Institut de Neurociències de la UAB han investigat com influeix el nombre de germans d'una ventrada en el comportament dels animals quan són adults. Malgrat que. en les ventrades petites. cada criatura rep més atenció individual. les criades en ""famílies"" més grans són menys ansioses quan són adultes.",True,rN2tDIgAAAAJ:pqnbT2bcN3wC,0,https://ddd.uab.cat/record/88197,,,,,0,1,None | rN2tDIgAAAAJ
382,7298,SHORT COMMUNICATION Mice lacking the adenosine A,2002.0,Lydia GimeÂnez-Llort and Alberto FernaÂndez-Teruel and Rosa Maria Escorihuela and Bertil B Fredholm and Adolf TobenÄa and Milos Pekny and BjoÈrn Johansson,16.0,European Journal of Neuroscience,,547-550,,Behavioural assessment of mice lacking adenosine A 1 receptors (A 1 Rs) showed reduced activity in some phases of the light±dark cycle. reduced exploratory behaviour in the open-® eld and in the hole-board. increased anxiety in the plus maze and darklight box and increased aggressiveness in the resident-intruder test. No differences were found in spatial reference and working memory in several Morris water maze tasks. Both mutant mice had reduced muscle strength and survival rate. These results con® rm the involvement of adenosine in motor activity. exploratory behaviour. anxiety and aggressiveness. A 1 Rs also appear to play a critical role in ageing-related deterioration.,True,rN2tDIgAAAAJ:HoB7MX3m0LUC,0,http://scholar.google.com/scholar?cluster=2920719319006159451&hl=en&oi=scholarr,,,,,0,1,None | None | rN2tDIgAAAAJ | EI9lSO4AAAAJ | None | Ew8_lQEAAAAJ | None
383,7299,Differences Between Two Psychogenetically Selected Lines of Rats in a Swimming Pool Matching-To-Place Task: Long-Term Effects of Infantile Stimulation,2001.0,Raúl Aguilar and Rosa M Escorihuela and Luis Gil and Adolf Tobeña and Alberto Fernández-teruel,,,,,,The present study explored the effects of infantile stimulation (ie. neonatal handling or NH) on the performance of 18-month-old Roman high-avoidance (RHA/Verh) and low-avoidance (RLA/Verh) rats in a swimming pool matching-to-place (SPMP) test. This test (also called repeated acquisition and place learning-set paradigm) consists of administering pairs of consecutive trials in the Morris water maze. The difference between each “odd” and the consecutive “even” trial of a trial pair is considered to be a measure of working memory. The same rats were first tested for exploration and novelty-seeking in a hole-board test in the presence of novel objects. which showed that RHA/Verh rats were more explorative than their RLA/Verh counterparts. and that NH treatment augmented exploration in RLA/Verh rats. generally eliminating the genetically-based differences between the lines. RHA/Verh rats performed less efficiently than RLA/Verh rats in the SPMP test. and NH facilitated acquisition in the early stages of training in both rat lines. an effect that was presumably due to an improvement in the acquisition of spatial reference information. Performance during training also indicated that RHA/Verh rats showed less differentiated behavior between odd and even trials. indicating a relative working memory deficit at advanced ages in that rat line. KEY WORDS: Roman high-and low-avoidance rats; fearfulness; exploration; hole-board; spatial working memory; Morris water maze. neonatal handling.,True,rN2tDIgAAAAJ:xtRiw3GOFMkC,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.325.3110,,,,,0,1,wW2xmi8AAAAJ | rN2tDIgAAAAJ | co3E0CAAAAAJ | y9ickJoAAAAJ | 4Qa9JG4AAAAJ
384,7300,Inbred roman high-and low-avoidance rats differ in the response induced by a convulsant dose of the GABA A antagonist pentylenetetrazole,2000.0,A Tobena and L Gimenez-Llort and R Aguilar and L Gil and A Fernandez-Teruel and RM Escorihuela,12.0,,,105-105,BLACKWELL SCIENCE LTD,,True,rN2tDIgAAAAJ:SP6oXDckpogC,0,http://scholar.google.com/scholar?cluster=17911061985301322816&hl=en&oi=scholarr,,,,,0,1,y9ickJoAAAAJ | rmqrQecAAAAJ | J3KkU5EAAAAJ | lRPe4Y4AAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ
385,7301,Multifactorial and genetic analysis of exploration. anxiety. conditioned fear and aversive instrumental learning in rats.,2000.0,L Gil and R Aguilar and L Gimenez-Llort and J Flint and A Tobena and P Driscoll and A Fernandez-Teruel and RM Escorihuela,12.0,,,105-105,BLACKWELL SCIENCE LTD,,True,rN2tDIgAAAAJ:SeFeTyx0c_EC,0,https://ora.ox.ac.uk/objects/uuid:5251122d-6ff2-4613-a424-cf2758389f2f,,,,,0,1,lRPe4Y4AAAAJ | J3KkU5EAAAAJ | rmqrQecAAAAJ | HuU3MdgAAAAJ | y9ickJoAAAAJ | NvBJvGQAAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ
386,7302,Elementos de farmacología conductual: de la investigación básica a la integración con la terapia psicológica,2000.0,Alberto Fernández Teruel and Rosa María Escorihuela,,,,,Universitat Autònoma de Barcelona,,True,rN2tDIgAAAAJ:lSLTfruPkqcC,0,http://scholar.google.com/scholar?cluster=5868133411742635883&hl=en&oi=scholarr,,,,,0,1,4Qa9JG4AAAAJ | rN2tDIgAAAAJ
387,7303,Inbred Roman High-and Low-Avoidance Rats-Genetic evidence for two distinct behavioral processes in the shuttle-box,1999.0,RM Escorihuela and A Fernandez-Teruel and L Gil and R Aguilar and A Tobena and P Driscoll,67.0,Physiology and Behavior,1,19-26,Elsevier,,True,rN2tDIgAAAAJ:yD5IFk8b50cC,0,http://scholar.google.com/scholar?cluster=8750632113466518695&hl=en&oi=scholarr,,,,,0,1,rN2tDIgAAAAJ | 4Qa9JG4AAAAJ | lRPe4Y4AAAAJ | J3KkU5EAAAAJ | y9ickJoAAAAJ | NvBJvGQAAAAJ
388,7304,Animal models in psychopathology and psychopharmacology: from the experimental analysis of behavior to neurogenetics,1998.0,RM Escorihuela and A Fernandez-Teruel,6.0,,1,165-191,ASOCIACION ESPANOLA PSICOLOGIA CONDUCTUAL,The contributions of different scientific disciplines to the progress of the animal models. as well as the need of such models for the development of those areas. are considered in the first part of the present work. Criteria for validating animal models of human (normal and abnormal) behavior. such as predictive. face. construct and convergent validities. in addition to a new suggested criterion concerning the consistency/reliability in the use of the models and interpretation of the data. are discussed. In considering the progress of animal models. different examples regarding the development of certain analogues of anxiety. stress and learning are presented. Finally. the most used models for the main psychopatological categories are summarized in a table. and some psychogenetic. pharmacogenetic and neurogenetic models are commented.,True,rN2tDIgAAAAJ:zA6iFVUQeVQC,0,http://scholar.google.com/scholar?cluster=5454535725306855291&hl=en&oi=scholarr,,,,,0,1,rN2tDIgAAAAJ | 4Qa9JG4AAAAJ
389,7305,Neurochemical and cytochemical features in the brain of Ts65Dn mice: A model of Down syndrome,1997.0,M Dierssen and M Megias and IF Vallina and C Baamonde and MA Lumbreras and C MartinezCue and SG Calatayud and RM Escorihuela and A FernandezTeruel and A Tobena and D Crespo and J Florez,77.0,,,29-29,KARGER,,True,rN2tDIgAAAAJ:dshw04ExmUIC,0,http://scholar.google.com/scholar?cluster=17710794613267783698&hl=en&oi=scholarr,,,,,0,1,dICEP-MAAAAJ | 6l4sbUoAAAAJ | 2Q1j0HAAAAAJ | F_yScasAAAAJ | None | None | None | rN2tDIgAAAAJ | 4Qa9JG4AAAAJ | y9ickJoAAAAJ | 5u_mAJcAAAAJ | ur1Tot0AAAAJ
390,7306,Behavioral evaluation of Ts65Dn mice: Focus on reference and spatial working memory deficits,1997.0,RM Escorihuela and AF Teruel and IF Vallina and C Baamonde and C MartinezCue and M Dierssen and A Tobena and J Florez,77.0,,,21-21,KARGER,,True,rN2tDIgAAAAJ:_xSYboBqXhAC,0,http://scholar.google.com/scholar?cluster=11173359039030867938&hl=en&oi=scholarr,,,,,0,1,rN2tDIgAAAAJ | 4Qa9JG4AAAAJ | 2Q1j0HAAAAAJ | F_yScasAAAAJ | None | dICEP-MAAAAJ | y9ickJoAAAAJ | ur1Tot0AAAAJ
391,7307,10.1. GENÈTICA I DEMÈNCIA D'ALZHEIMER,1997.0,Pilar Ferré and Rosa M Escorihuela and Albert Fernàndez-Teruel and Joan Francesc Núnez and Ernesto García and Berta Gonzàlez,14.0,"Fronteres de la ciència: actes del curs que fou impartit a la XXV Universitat Catalana d'Estiu a Prada de Conflent, del 16 al 26 d'agost de 1993",,145,Institut d'Estudis Catalans,,True,rN2tDIgAAAAJ:rO6llkc54NcC,0,,,,,,0,1,qivqs9AAAAAJ | rN2tDIgAAAAJ | None | C9nm7msAAAAJ | 3A8PfqoAAAAJ | oYoBH-YAAAAJ
392,7308,Caracterización conductual del ratón Ts65Dn: un modelo animal del síndrome de Down,1996.0,IF Vallina and Alberto Fernández-Teruel and Rosa María Escorihuela and Jesús Flórez and Carmen Martínez-Cué,,,,77-88,Masson,"Información del artículo Caracterización conductual del ratón
Ts65Dn: un modelo animal del síndrome de Down.
",True,rN2tDIgAAAAJ:EUQCXRtRnyEC,0,https://dialnet.unirioja.es/servlet/articulo?codigo=2089184,,,,,0,1,2Q1j0HAAAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ | z8BJy_AAAAAJ | None
393,7309,P-7-6 Effects of perinatal flumazenil on emotionality and shuttle box behavior in RLA/Verh rats,1995.0,R Sánchez and P Ferré and A Fernández-Teruel and RM Escorihuela and MC Reboreda and A Tobeña,5.0,European Neuropsychopharmacology,3,375,Elsevier,The Roman high- and low-avoidance (RHA/Verh and RLA/Verh) rat lines. which have been selected and bred for rapid vs non-learning of two-way (shuttle box) avoidance. present divergent emotionality profiles. with RLA/Verh rats being more emotional than RHA/Verh rats (see Escorihuela et al. 1995).Central benzodiazepine receptors (BZRs; linked to GABAergic neurotransmission) have been particularly related to anxiety or emotional behavior.  Especially meaningful has been. in that regard. the demonstration that perinatal treatment with the BZR antagonist flumazenil (FLU; Ro 15-1788) produces enduring increases in brain BZR density and long-lasting [ldquo ]fearlessness[rdquo ] in Sprague-Dawley rats (Marczynski and Urbancic. 1988).As part of a research endeavour devoted to unmask the role of BZRs in emotionality differences seen between RHA/Verh and RLA/Verh rats. the present study was aimed at evaluating the long-lasting effects of perinatal FLU treatment on the behavior of RLA/Verh male and female rats tested in several emotionality or anxiety-related tasks. including shuttle box avoidance acquisition.From gestation day 15 to the 14th day after giving birth RLA/Verh mothers (kindly provided by Dr. P. Driscoll. ETH-Z. Zu[uml   ]rich. Switzerland) received daily flumazenil (3.5 mg/kg or 6.3 mg/kg in drinking water; F1 and F2 groups respectively; the drug was kindly supplied by Hoffmann La Roche. Basel. Switzerland). vehicle (ethylene glycol + water; V group) or tap water (C group).  When 6 to 12 months old. offspring from these groups were tested for open field behavior (5 min; 80 [times ] 80 [times ] 40 cm; room illumination). for …,True,rN2tDIgAAAAJ:g5m5HwL7SMYC,0,https://www.infona.pl/resource/bwmeta1.element.elsevier-a839a011-475b-35fc-81b3-d00d20910fc1,,,,,0,1,0MG6F2oAAAAJ | Zpa72ZUAAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ | None | y9ickJoAAAAJ
