id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
1010,A search for day-night variations in the solar neutrino flux resulting from neutrino oscillations has been carried out using the 504 day sample of solar neutrino data obtained at Super-Kamiokande. The absence of a significant day-night variation has set an absolute flux independent exclusion region in the two neutrino oscillation parameter space.,Y Fukuda and T Hayakawa and E Ichihara and K Inoue and K Ishihara and Hirokazu Ishino and Y Itow and T Kajita and J Kameda and S Kasuga and K Kobayashi and Y Kobayashi and Yusuke Koshio and M Miura and M Nakahata and S Nakayama and A Okada and K Okumura and N Sakurai and M Shiozawa and Y Suzuki and Y Takeuchi and Y Totsuka and S Yamada and M Earl and A Habig and E Kearns and MD Messier and K Scholberg and JL Stone and LR Sulak and CW Walter and M Goldhaber and T Barszczak and D Casper and W Gajewski and PG Halverson and J Hsu and WR Kropp and LR Price and F Reines and M Smy and HW Sobel and MR Vagins and KS Ganezer and WE Keig and RW Ellsworth and S Tasaka and JW Flanagan and A Kibayashi and JG Learned and S Matsuno and VJ Stenger and D Takemori and T Ishii and J Kanzaki and T Kobayashi and S Mine and K Nakamura and K Nishikawa and Y Oyama and A Sakai and Makoto Sakuda and O Sasaki and S Echigo and M Kohama and AT Suzuki and TJ Haines and E Blaufuss and BK Kim and R Sanford and R Svoboda and ML Chen and Z Conner and JA Goodman and GW Sullivan and J Hill and CK Jung and K Martens and C Mauger and C McGrew and E Sharkey and B Viren and C Yanagisawa and W Doki and K Miyano and H Okazawa and C Saji and M Takahata and Y Nagashima and M Takita and T Yamaguchi and M Yoshida and SB Kim and M Etoh and K Fujita and A Hasegawa and T Hasagawa and S Hatakeyama and T Iwamoto and M Koga and T Maruyama and H Ogawa and J Shirai and A Suzuki and F Tsushima and M Koshiba and M Nemoto and K Nishijima and T Futagami and Y Hayato and Y Kanaya and K Kaneyuki and Y Watanabe and D Kielczewska and RA Doyle and JS George and AL Stachyra and LL Wai and RJ Wilkes and KK Young and Super-Kamiokande Collaboration,567,287665452203697617,Physical Review Letters,9,1810,American Physical Society,Constraints on neutrino oscillation parameters from the measurement of day-night solar neutrino fluxes at Super-Kamiokande,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.82.1810,82,1999
1011,"The discovery of drugs for the treatment of inflammatory allergic diseases such as, asthma, allergic rhinitis, and sinusitis is a very important subject in human health. Gallic acid (3,4,5-trihydroxybenzoic acid), a polyphenyl natural products from gallnut and green tea, is known to have anti-oxidant, anti-inflammatory, anti-microbial, and radical scavenging activities. The aim of the present study was to elucidate whether gallic acid modulates the inflammatory allergic reaction and to study its possible mechanisms of action. Gallic acid attenuated compound 48/80- or immunoglobulin E (IgE)-induced histamine release from mast cells. The inhibitory effect of gallic acid on the histamine release was mediated by the modulation of cAMP and intracellular calcium. Gallic acid decreased the phorbol 12-myristate 13-acetate plus calcium ionophore A23187-stimulated pro-inflammatory cytokine gene expression and …",Sang-Hyun Kim and Chang-Duk Jun and Kyongho Suk and Byung-Ju Choi and Hyunjeung Lim and Seunja Park and Seung Ho Lee and Hye-Young Shin and Dae-Keun Kim and Tae-Yong Shin,463,16415544721062753597,Toxicological Sciences,1,123-131,Oxford University Press,Gallic acid inhibits histamine release and pro-inflammatory cytokine production in mast cells,https://academic.oup.com/toxsci/article-abstract/91/1/123/1672576,91,2006
1012,"Mesoporous NiCo2O4 nanoplatelets and graphene sheets (NiCo2O4–G) are combined as a hybrid material via a one-pot synthesis process to demonstrate excellent bi-functional catalytic activity towards both the oxygen reduction reaction (ORR) and oxygen evolution reaction (OER). Physical characterizations have confirmed the formation of NiCo2O4 nanoplatelets created by selective adsorption of PVP onto specific crystal orientations, which provides spatial confinement for an anisotropic growth into 2-dimensional nanostructures. In addition, the decomposition of surface adsorbed PVP during the calcination process creates uniformly distributed meso-sized pores in the NiCo2O4 nanoplatelets. The beneficial hybrid and PVP effects are investigated via half-cell testing with NiCo2O4–G in comparison to graphene-free NiCo2O4 and PVP-free NiCo2O4–G, respectively, where much lower activation energy and …",Dong Un Lee and Bae Jung Kim and Zhongwei Chen,446,11502492617684099554,Journal of Materials Chemistry A,15,4754-4762,Royal Society of Chemistry,One-pot synthesis of a mesoporous NiCo 2 O 4 nanoplatelet and graphene hybrid and its oxygen reduction and evolution activities as an efficient bi-functional electrocatalyst,https://pubs.rsc.org/en/content/articlehtml/2013/ta/c3ta01402a,1,2013
1013,"The Beijing Spectrometer (BES) detector is a general purpose solenoid detector at the Beijing Electron Positron Collider (BEPC) in Beijing, China, that has collected large numbers of J/ψ, ψ′, Ds, D and τ events. In this paper, we describe the recent upgrade of the initial BES detector (BESI) to the improved BESII detector.",JZ Bai and HC Bao and I Blum and ZW Chai and GP Chen and HF Chen and J Chen and JC Chen and Y Chen and YB Chen and YQ Chen and BS Cheng and XM Chu and XZ Cui and HL Ding and WY Ding and LY Dong and YY Du and ZZ Du and W Dunwoodie and J Fang and WZ Fang and CS Gao and ML Gao and SQ Gao and P Gratton and JH Gu and SD Gu and WX Gu and YN Guo and HG Han and SW Han and FA Harris and Y Han and J He and M He and YK Heng and DG Hitlin and GY Hu and HB Hu and HM Hu and JL Hu and QH Hu and T Hu and XQ Hu and GS Huang and JD Huang and YZ Huang and JM Izen and CH Jiang and YY Jiang and Y Jin and BD Jones and X Ju and ZJ Ke and MH Kelsey and BK Kim and D Kong and YF Lai and PF Lang and A Lankford and CG Li and F Li and HB Li and J Li and PQ Li and Q Li and RB Li and W Li and WD Li and WG Li and WH Li and XH Li and XN Li and HM Liu and J Liu and JH Liu and Jun Liu and Q Liu and QJ Liu and RG Liu and Y Liu and ZX Liu and JS Lou and XC Lou and B Lowery and HY Lu and JG Lu and H Luo and SQ Luo and XL Luo and EC Ma and JM Ma and R Malchow and M Mandelkern and HS Mao and ZP Mao and XC Meng and XH Mo and LG Mu and HL Ni and J Nie and SL Olsen and J Oyang and D Paluselli and LJ Pan and J Panetta and F Porter and ND Qi and XR Qi and CD Qian and JF Qiu and YH Qu and YK Que and G Rong and M Schernau and B Schmid and J Schultz and YY Shao and BW Shen and DL Shen and H Shen and XY Shen and HY Sheng and HZ Shi and XF Song and J Standifird and D Stoker and F Sun and HS Sun and SJ Sun and Y Sun and YZ Sun and YP Tan and SQ Tang and W Toki and GL Tong and GS Varner and ZR Wan and F Wang and JF Wang and L Wang and LS Wang and LZ Wang and Meng Wang and P Wang and PL Wang and SM Wang and TJ Wang and YY Wang,421,9584137736020053822,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",3,627-637,North-Holland,The BES upgrade,https://www.sciencedirect.com/science/article/pii/S0168900200009347,458,2001
1014,"The present invention relates to a GaN based nitride based light emitting device improved in Electrostatic Discharge (ESD) tolerance (withstanding property) and a method for fabricating the same including a substrate and a V-shaped distortion structure made of an n-type nitride semiconductor layer, an active layer and a p-type nitride semiconductor layer on the substrate and formed with reference to the n-type nitride semiconductor layer.",,359,6557075388554152062,,,,,Nitride semiconductor light emitting device and fabrication method thereof,https://patents.google.com/patent/US8129711B2/en,,2012
1015,"The present invention provides a nitride based semiconductor device comprising an active layer having a quantum well layer and a quantum barrier layer, wherein the device includes an electron emitting layer formed of at least two repeats of a first nitride semiconductor layer and a second nitride semiconductor layer having different compositions between a n-type nitride semiconductor layer and the active layer, the first nitride semiconductor layer has an energy band gap greater than that of the quantum well layer, smaller than that of the quantum barrier layer, and decreasing closer to the active layer, and the second nitride semiconductor layer has an energy band gap at least higher than that of the adjacent first nitride semiconductor layer (s) and has a thickness capable of tunneling electrons.",,357,17015742029752888872,,,,,Nitride based semiconductor device,https://patents.google.com/patent/US7084420B2/en,,2006
1016,"A nitride-based semiconductor LED includes a substrate; an n-type nitride semiconductor layer formed on the substrate; an active layer and a p-type nitride semiconductor layer that are sequentially formed on a predetermined region of the n-type nitride semiconductor layer; a transparent electrode formed on the p-type nitride semiconductor layer; a p-electrode pad formed on the transparent electrode, the p-electrode pad being spaced from the outer edge line of the p-type nitride semiconductor layer by 50 to 200 μm; and an n-electrode pad formed on the n-type nitride semiconductor layer.",,332,1192297978935543907,,,,,Nitride-based semiconductor light emitting diode,https://patents.google.com/patent/US7994525B2/en,,2011
1017,"A total of 137 upward stopping muons of minimum energy 1.6 GeV are observed by Super-Kamiokande during 516 detector live days. The measured muon flux is 0.39±0.04 (stat.)±0.02 (syst.)× 10− 13 cm− 2 s− 1 sr− 1 compared to an expected flux of 0.73±0.16 (theo.)× 10− 13 cm− 2 s− 1 sr− 1. Using our previously-published measurement of the upward through-going muon flux, we calculate the stopping/through-going flux ratio R, which has less theoretical uncertainty. The measured value of R= 0.22±0.02 (stat.)±0.01 (syst.) is significantly smaller than the value 0.37+ 0.05− 0.04 (theo.) expected using the best theoretical information (the probability that the measured R is a statistical fluctuation below the expected value is 0.39%). A simultaneous fitting to zenith angle distributions of upward stopping and through-going muons gives a result which is consistent with the hypothesis of neutrino oscillations with the …",Y Fukuda and K Ishihara and Y Itow and T Kajita and J Kameda and S Kasuga and K Kobayashi and Y Kobayashi and Y Koshio and M Miura and M Nakahata and S Nakayama and Y Obayashi and A Okada and K Okumura and N Sakurai and M Shiozawa and Y Suzuki and H Takeuchi and Y Takeuchi and Y Totsuka and S Yamada and M Earl and A Habig and E Kearns and MD Messier and K Scholberg and JL Stone and LR Sulak and CW Walter and M Goldhaber and T Barszczak and D Casper and W Gajewski and WR Kropp and S Mine and LR Price and M Smy and HW Sobel and MR Vagins and KS Ganezer and WE Keig and RW Ellsworth and S Tasaka and A Kibayashi and JG Learned and S Matsuno and VJ Stenger and D Takemori and T Ishii and H Ishino and T Kobayashi and K Nakamura and Y Oyama and A Sakai and M Sakuda and O Sasaki and S Echigo and M Kohama and AT Suzuki and T Inagaki and K Nishikawa and TJ Haines and E Blaufuss and BK Kim and R Sanford and R Svoboda and ML Chen and JA Goodman and GW Sullivan and J Hill and CK Jung and K Martens and C Mauger and C McGrew and E Sharkey and B Viren and C Yanagisawa and W Doki and M Kirisawa and S Inaba and K Miyano and H Okazawa and C Saji and M Takahashi and M Takahata and K Higuchi and Y Nagashima and M Takita and T Yamaguchi and M Yoshida and SB Kim and M Etoh and A Hasegawa and T Hasegawa and S Hatakeyama and K Inoue and T Iwamoto and M Koga and T Maruyama and H Ogawa and J Shirai and A Suzuki and F Tsushima and M Koshiba and Y Hatakeyama and M Koike and M Nemoto and K Nishijima and H Fujiyasu and T Futagami and Y Hayato and Y Kanaya and K Kaneyuki and Y Watanabe and D Kielczewska and JS George and AL Stachyra and RJ Wilkes and KK Young and Super-Kamiokande Collaboration,328,17525481967161489986,Physics Letters B,3-4,185-193,North-Holland,Neutrino-induced upward stopping muons in Super-Kamiokande,https://www.sciencedirect.com/science/article/pii/S0370269399011880,467,1999
1018,,Seok Jin Kim and Kihyun Kim and Byung Soo Kim and Chul Yong Kim and Cheolwon Suh and Jooryung Huh and Sang-Wook Lee and Jin Seok Kim and Jaeho Cho and Gyeong-Won Lee and Ki Mun Kang and Hyeon Seok Eom and Hong Ryull Pyo and Yong Chan Ahn and Young Hyeh Ko and Won Seog Kim,327,17027643502574309174,,35,6027-6032,,"Phase II trial of concurrent radiation and weekly cisplatin followed by VIPD chemotherapy in newly diagnosed, stage IE to IIE, nasal, extranodal NK/T-Cell Lymphoma: Consortium …",https://ir.ymlib.yonsei.ac.kr/handle/22282913/105674,27,2009
1019,"Between July 2009 and October 2010, the Laser Interferometer Gravitational-Wave Observatory (LIGO)[1] operated two 4 km laser interferometers as part of a global network aiming to detect and study gravitational waves (GWs) of astrophysical origin. These detectors, at LIGO Hanford Observatory, WA (LHO), and LIGO Livingston Observatory, LA (LLO)—dubbed ‘H1’and ‘L1’, and operating beyond their initial design with greater sensitivity—took data during Science Run 6 (S6) in collaboration with GEO600 [2] and Virgo [3]. The data from each of these detectors have been searched for GW signals from a number of sources, including compact binary coalescences (CBCs)[4–6], generic short-duration GW bursts [5, 7], non-axisymmetric spinning neutron stars [8], and a stochastic GW background (SGWB)[9]. The performance of each of these analyses is measured by the searched volume of the Universe multiplied by …",J Aasi and J Abadie and BP Abbott and Robert Abbott and T Abbott and MR Abernathy and T Accadia and F Acernese and C Adams and T Adams and RX Adhikari and C Affeldt and M Agathos and N Aggarwal and OD Aguiar and P Ajith and B Allen and A Allocca and E Amador Ceron and D Amariutei and RA Anderson and SB Anderson and WG Anderson and K Arai and MC Araya and C Arceneaux and J Areeda and S Ast and SM Aston and P Astone and P Aufmuth and C Aulbert and L Austin and BE Aylott and S Babak and PT Baker and G Ballardin and SW Ballmer and JC Barayoga and D Barker and SH Barnum and F Barone and B Barr and L Barsotti and M Barsuglia and MA Barton and I Bartos and R Bassiri and Andrea Basti and J Batch and J Bauchrowitz and Th S Bauer and M Bebronne and B Behnke and M Bejger and MG Beker and AS Bell and C Bell and I Belopolski and G Bergmann and JM Berliner and A Bertolini and D Bessis and J Betzwieser and PT Beyersdorf and T Bhadbhade and IA Bilenko and G Billingsley and J Birch and M Bitossi and MA Bizouard and E Black and JK Blackburn and L Blackburn and David Blair and M Blom and O Bock and TP Bodiya and M Boer and C Bogan and C Bond and François Bondu and L Bonelli and R Bonnand and R Bork and M Born and S Bose and L Bosi and J Bowers and C Bradaschia and PR Brady and VB Braginsky and Marica Branchesi and CA Brannen and JE Brau and J Breyer and T Briant and DO Bridges and A Brillet and M Brinkmann and V Brisson and M Britzger and AF Brooks and DA Brown and DD Brown and F Brückner and T Bulik and HJ Bulten and A Buonanno and D Buskulic and C Buy and RL Byer and Laura Cadonati and G Cagnoli and J Calderón Bustillo and E Calloni and JB Camp and P Campsie and KC Cannon and B Canuel and J Cao and CD Capano and F Carbognani and L Carbone and S Caride and A Castiglia and S Caudill and M Cavagliá and F Cavalier and R Cavalieri and G Cella and C Cepeda and E Cesarini and R Chakraborty and T Chalermsongsak and S Chao and P Charlton and E Chassande-Mottin and X Chen and Y Chen and A Chincarini and A Chiummo and HS Cho and J Chow and N Christensen and Q Chu and SSY Chua and S Chung and G Ciani and F Clara,322,338718245478214416,Classical and Quantum Gravity,11,115012,IOP Publishing,Characterization of the LIGO detectors during their sixth science run,https://iopscience.iop.org/article/10.1088/0264-9381/32/11/115012/meta,32,2015
1020,"The effect of an electron blocking layer (EBL) on the efficiency droop in InGaN/GaN multiple quantum well light-emitting diodes (LEDs) is investigated. At low current density, the LEDs with a p-AlGaN EBL show a higher external quantum efficiency (EQE) than LEDs without an EBL. However, the EQE of LEDs without an EBL is higher than LEDs with an EBL as injection current density is increased. The improved EQE of LEDs without an EBL at high current density is attributed to the increased hole injection efficiency.",Sang-Heon Han and Dong-Yul Lee and Sang-Jun Lee and Chu-Young Cho and Min-Ki Kwon and SP Lee and DY Noh and Dong-Joon Kim and Yong Chun Kim and Seong-Ju Park,318,11182316411881177777,Applied Physics Letters,23,231123,American Institute of Physics,Effect of electron blocking layer on efficiency droop in InGaN/GaN multiple quantum well light-emitting diodes,https://aip.scitation.org/doi/abs/10.1063/1.3153508,94,2009
1021,"Comparative analysis of the genomes of mixed-acid-fermenting Escherichia coli and succinic acid-overproducing Mannheimia succiniciproducens was carried out to identify candidate genes to be manipulated for overproducing succinic acid in E. coli. This resulted in the identification of five genes or operons, including ptsG, pykF, sdhA, mqo, and aceBA, which may drive metabolic fluxes away from succinic acid formation in the central metabolic pathway of E. coli. However, combinatorial disruption of these rationally selected genes did not allow enhanced succinic acid production in E. coli. Therefore, in silico metabolic analysis based on linear programming was carried out to evaluate the correlation between the maximum biomass and succinic acid production for various combinatorial knockout strains. This in silico analysis predicted that disrupting the genes for three pyruvate forming enzymes, ptsG, pykF, and …",Sang Jun Lee and Dong-Yup Lee and Tae Yong Kim and Byung Hun Kim and Jinwon Lee and Sang Yup Lee,318,5523237763479597970,Applied and environmental microbiology,12,7880-7887,American Society for Microbiology,"Metabolic engineering of Escherichia coli for enhanced production of succinic acid, based on genome comparison and in silico gene knockout simulation",https://aem.asm.org/content/71/12/7880.short,71,2005
